Datetime,Tempmax,Tempmin,Temp,Dew,Feelslike,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windspeed,Windgust,Winddir,Visibility,Cloudcover,Humidity,Pressure,Solarradiation,Solarenergy,Uvindex,Sunrise,Sunset,Moonphase,Icon,Conditions,Description,Stations,Address,DatetimeEpoch
2022-04-04,26.1,17.0,21.4,11.7,21.4,0.0,0.0,0.0,,0.0,0.0,16.6,31.3,122.5,10.1,8.4,56.3,1021.2,311.3,26.8,10.0,05:47:27,18:12:10,0.09,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649005200
2022-04-05,26.8,16.6,22.0,14.2,22.0,0.0,0.0,0.0,,0.0,0.0,11.4,22.3,163.9,9.5,5.1,62.9,1020.0,310.6,26.9,10.0,05:46:34,18:12:29,0.13,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649091600
2022-04-06,29.0,18.0,23.8,16.9,23.9,0.0,0.0,0.0,,0.0,0.0,11.2,19.8,313.3,8.7,15.4,67.2,1017.8,311.2,26.9,10.0,05:45:42,18:12:47,0.16,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649178000
2022-04-07,31.2,22.0,26.1,17.1,26.2,0.0,0.0,0.0,,0.0,0.0,14.8,23.0,288.0,8.2,18.5,59.7,1016.5,317.8,27.4,10.0,05:44:49,18:13:06,0.19,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649264400
2022-04-08,30.6,19.7,25.1,16.3,25.0,0.0,0.0,0.0,,0.0,0.0,13.0,34.9,121.0,8.4,3.0,61.1,1014.9,318.8,27.5,10.0,05:43:57,18:13:25,0.22,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649350800
2022-04-09,30.0,20.0,24.3,17.5,24.3,0.0,0.0,0.0,,0.0,0.0,20.5,34.6,116.6,7.7,3.8,69.5,1012.1,317.4,27.4,10.0,05:43:05,18:13:43,0.25,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649437200
2022-04-10,29.0,20.0,24.4,19.0,24.7,0.0,0.0,0.0,,0.0,0.0,18.4,33.1,116.3,8.5,58.1,73.5,1010.8,311.8,26.8,10.0,05:42:14,18:14:02,0.29,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649523600
2022-04-11,25.0,21.0,23.2,21.0,23.2,0.6,100.0,20.83,['rain'],0.0,0.0,14.8,32.0,111.2,6.5,71.2,87.6,1010.0,181.3,15.4,6.0,05:41:23,18:14:21,0.32,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649610000
2022-04-12,28.0,23.0,25.0,22.1,25.7,0.7,100.0,16.67,['rain'],0.0,0.0,18.4,33.1,126.7,8.3,73.5,84.2,1006.6,203.6,17.5,9.0,05:40:33,18:14:41,0.35,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649696400
2022-04-13,32.2,23.0,26.9,22.2,28.6,0.2,100.0,8.33,['rain'],0.0,0.0,11.2,33.8,100.6,7.9,46.7,76.6,1006.6,263.3,22.9,10.0,05:39:43,18:15:00,0.38,rain,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649782800
2022-04-14,31.0,23.0,26.8,22.6,28.4,0.0,0.0,0.0,,0.0,0.0,20.5,32.8,116.9,7.6,42.1,78.7,1006.8,271.7,23.5,9.0,05:38:53,18:15:19,0.42,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649869200
2022-04-15,27.8,24.0,26.0,23.3,27.2,0.9,100.0,25.0,['rain'],0.0,0.0,18.4,39.2,115.8,7.2,89.4,85.1,1007.5,107.9,9.4,7.0,05:38:04,18:15:39,0.45,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1649955600
2022-04-16,26.0,20.0,23.9,21.6,23.9,6.566,100.0,16.67,['rain'],0.0,0.0,25.9,38.2,80.8,8.8,97.2,87.3,1009.0,154.3,13.5,7.0,05:37:15,18:15:59,0.48,rain,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650042000
2022-04-17,19.0,17.0,18.2,16.4,18.2,0.901,100.0,8.33,['rain'],0.0,0.0,20.5,18.7,25.2,8.8,99.5,89.2,1014.1,21.3,1.6,1.0,05:36:27,18:16:19,0.5,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650128400
2022-04-18,23.0,17.0,19.2,15.4,19.2,10.755,100.0,12.5,['rain'],0.0,0.0,18.4,36.0,17.5,9.2,69.0,79.8,1017.8,29.1,2.5,1.0,05:35:40,18:16:39,0.55,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650214800
2022-04-19,26.2,18.0,22.2,15.5,22.2,0.0,0.0,0.0,,0.0,0.0,16.6,25.2,30.4,10.0,21.7,67.8,1017.6,93.0,7.9,4.0,05:34:53,18:17:00,0.59,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650301200
2022-04-20,25.4,19.0,22.1,17.5,22.1,0.1,100.0,4.17,['rain'],0.0,0.0,13.0,18.0,103.6,8.2,20.2,76.2,1014.9,262.2,22.6,10.0,05:34:07,18:17:20,0.62,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650387600
2022-04-21,24.4,20.0,21.9,19.5,21.9,0.4,100.0,12.5,['rain'],0.0,0.0,13.0,33.8,81.6,5.5,82.6,86.1,1011.7,197.8,17.1,8.0,05:33:21,18:17:41,0.66,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650474000
2022-04-22,29.2,22.0,25.2,21.5,26.3,0.5,100.0,12.5,['rain'],0.0,0.0,20.5,37.4,129.2,7.9,74.5,80.5,1009.1,264.6,22.8,10.0,05:32:36,18:18:02,0.69,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650560400
2022-04-23,31.0,24.0,27.0,23.6,29.1,0.6,100.0,16.67,['rain'],0.0,0.0,20.5,34.6,116.5,8.5,73.6,82.9,1007.5,216.7,18.6,9.0,05:31:52,18:18:24,0.75,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650646800
2022-04-24,29.4,25.0,26.8,24.4,28.9,0.0,0.0,0.0,['rain'],0.0,0.0,20.5,40.3,115.9,8.9,94.5,86.9,1004.9,237.3,20.4,9.0,05:31:08,18:18:45,0.76,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650733200
2022-04-25,32.3,25.0,27.7,24.7,31.1,0.0,0.0,0.0,,0.0,0.0,24.1,32.8,97.2,8.4,89.7,84.2,1004.0,275.5,23.8,10.0,05:30:25,18:19:07,0.8,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650819600
2022-04-26,31.9,25.7,28.1,24.7,31.5,0.2,100.0,4.17,['rain'],0.0,0.0,20.5,29.2,97.5,8.9,79.8,82.5,1003.8,225.2,19.3,10.0,05:29:43,18:19:29,0.83,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650906000
2022-04-27,31.2,26.0,28.1,25.2,32.1,0.098,100.0,4.17,['rain'],0.0,0.0,18.4,28.4,105.8,8.3,86.4,84.8,1005.6,212.1,18.3,8.0,05:29:02,18:19:51,0.87,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1650992400
2022-04-28,28.1,26.0,27.2,25.0,30.9,0.002,100.0,4.17,['rain'],0.0,0.0,22.3,30.2,122.6,8.7,93.4,88.1,1007.6,124.7,10.7,7.0,05:28:21,18:20:14,0.91,rain,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651078800
2022-04-29,28.0,26.0,26.8,24.7,28.9,0.6,100.0,12.5,['rain'],0.0,0.0,14.8,36.7,115.7,8.4,90.8,88.3,1008.9,105.8,9.1,6.0,05:27:41,18:20:36,0.94,rain,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651165200
2022-04-30,32.1,25.5,28.6,24.6,32.2,0.976,100.0,4.17,['rain'],0.0,0.0,17.5,38.2,129.8,9.0,69.1,80.0,1008.8,238.2,20.6,8.0,05:27:02,18:20:59,0.98,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651251600
2022-05-01,27.0,19.7,23.4,16.6,23.6,13.132,100.0,8.33,['rain'],0.0,0.0,35.3,59.4,19.1,9.7,75.3,67.4,1012.9,58.8,5.1,4.0,05:26:24,18:21:22,0.0,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651338000
2022-05-02,27.5,21.0,23.9,12.6,23.8,0.0,0.0,0.0,,0.0,0.0,18.5,41.8,0.6,10.0,85.1,50.1,1016.0,244.0,20.9,8.0,05:25:47,18:21:45,0.04,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651424400
2022-05-03,30.0,19.6,24.8,14.3,24.6,0.0,0.0,0.0,,0.0,0.0,17.6,31.0,16.6,10.6,45.0,55.3,1016.1,310.3,26.9,10.0,05:25:10,18:22:09,0.08,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651510800
2022-05-04,30.5,19.0,25.0,14.4,24.8,0.0,0.0,0.0,,0.0,0.0,16.6,37.1,103.2,10.1,31.9,54.5,1014.2,328.8,28.4,10.0,05:24:34,18:22:33,0.11,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651597200
2022-05-05,30.2,21.0,25.7,18.2,26.0,0.0,0.0,0.0,,0.0,0.0,16.6,30.2,101.1,10.1,12.2,64.9,1011.5,319.9,27.6,10.0,05:24:00,18:22:56,0.14,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651683600
2022-05-06,29.6,23.0,26.0,21.0,26.8,0.0,0.0,0.0,,0.0,0.0,9.4,29.5,50.2,8.5,43.3,74.8,1010.9,302.6,26.3,10.0,05:23:26,18:23:21,0.17,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651770000
2022-05-07,30.2,24.0,26.7,23.1,28.4,1.191,100.0,8.33,['rain'],0.0,0.0,19.4,34.2,131.4,9.0,82.9,80.9,1010.7,206.5,17.9,8.0,05:22:53,18:23:45,0.21,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651856400
2022-05-08,29.3,24.0,26.2,23.6,27.5,2.949,100.0,8.33,['rain'],0.0,0.0,25.0,36.4,116.8,9.4,90.0,85.7,1010.2,221.5,19.0,9.0,05:22:21,18:24:09,0.24,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1651942800
2022-05-09,31.0,24.0,27.1,24.0,29.7,2.024,100.0,8.33,['rain'],0.0,0.0,22.3,41.8,133.1,9.3,78.2,83.5,1009.0,222.1,19.2,8.0,05:21:50,18:24:34,0.25,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652029200
2022-05-10,32.5,26.0,28.6,25.2,32.8,1.048,100.0,8.33,['rain'],0.0,0.0,21.4,37.1,122.2,10.6,73.4,82.6,1005.8,258.5,22.4,8.0,05:21:20,18:24:59,0.31,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652115600
2022-05-11,32.7,26.0,28.9,25.7,34.0,2.3,100.0,12.5,['rain'],0.0,0.0,15.7,32.8,98.0,8.6,64.1,83.2,1004.0,128.5,11.0,6.0,05:20:51,18:25:24,0.34,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652202000
2022-05-12,31.0,24.0,26.9,24.7,29.3,37.327,100.0,8.33,['rain'],0.0,0.0,18.4,15.5,67.3,9.3,79.7,88.2,1003.5,115.2,9.9,9.0,05:20:23,18:25:49,0.37,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652288400
2022-05-13,30.6,24.5,26.9,24.0,28.9,0.072,100.0,8.33,['rain'],0.0,0.0,20.5,38.9,59.4,8.6,88.4,84.8,1003.8,192.7,16.6,9.0,05:19:56,18:26:14,0.4,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652374800
2022-05-14,26.0,23.0,24.4,22.1,24.4,3.245,100.0,8.33,['rain'],0.0,0.0,13.9,18.0,49.4,8.9,95.7,87.0,1007.1,54.7,4.7,2.0,05:19:30,18:26:39,0.44,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652461200
2022-05-15,26.2,24.0,24.9,21.8,24.9,5.06,100.0,8.33,['rain'],0.0,0.0,17.5,52.6,26.6,7.8,92.9,84.0,1008.9,27.6,2.4,1.0,05:19:05,18:27:05,0.47,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652547600
2022-05-16,26.2,22.0,23.9,16.3,23.9,0.048,100.0,4.17,['rain'],0.0,0.0,15.7,44.3,12.7,10.1,96.0,62.5,1013.7,81.1,7.0,4.0,05:18:41,18:27:30,0.5,rain,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652634000
2022-05-17,28.1,20.5,24.7,17.2,24.8,0.0,0.0,0.0,,0.0,0.0,16.6,27.4,95.0,10.1,78.1,64.6,1013.2,318.5,27.4,10.0,05:18:18,18:27:56,0.54,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652720400
2022-05-18,29.2,22.0,25.5,19.6,26.0,0.0,0.0,0.0,,0.0,0.0,20.3,32.0,122.8,9.8,43.4,70.8,1012.3,268.1,23.2,9.0,05:17:57,18:28:21,0.57,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652806800
2022-05-19,29.0,23.0,25.9,21.9,26.9,0.5,100.0,20.83,['rain'],0.0,0.0,15.7,29.5,121.9,9.0,70.8,79.3,1010.9,159.8,13.6,8.0,05:17:36,18:28:47,0.61,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652893200
2022-05-20,30.0,24.0,26.9,23.3,29.1,2.9,100.0,20.83,['rain'],0.0,0.0,13.9,28.1,105.7,9.0,73.8,81.6,1008.6,186.0,16.0,7.0,05:17:16,18:29:12,0.64,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1652979600
2022-05-21,27.3,24.0,25.6,21.8,25.9,0.169,100.0,8.33,['rain'],0.0,0.0,17.5,33.5,38.5,10.0,76.7,79.8,1006.1,53.3,4.6,3.0,05:16:58,18:29:38,0.68,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653066000
2022-05-22,25.2,23.0,24.3,22.9,24.3,48.013,100.0,16.67,['rain'],0.0,0.0,19.4,108.0,25.5,7.1,92.7,92.0,1002.0,43.0,3.7,2.0,05:16:40,18:30:04,0.71,rain,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653152400
2022-05-23,27.0,23.0,24.6,23.8,24.8,140.657,100.0,16.67,['rain'],0.0,0.0,19.4,28.8,13.6,6.8,96.7,95.4,1002.4,117.2,10.3,7.0,05:16:24,18:30:29,0.75,rain,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653238800
2022-05-24,25.2,23.0,24.0,23.5,24.0,47.591,100.0,12.5,['rain'],0.0,0.0,15.7,29.5,317.7,7.1,93.3,96.9,1006.5,10.0,0.8,0.0,05:16:08,18:30:55,0.78,rain,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653325200
2022-05-25,30.9,24.0,27.1,24.8,30.5,1.4,100.0,12.5,['rain'],0.0,0.0,15.7,31.7,93.3,7.2,84.9,87.5,1005.5,229.6,19.7,8.0,05:15:54,18:31:20,0.82,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653411600
2022-05-26,33.4,26.0,28.7,25.4,33.4,0.12,100.0,4.17,['rain'],0.0,0.0,16.6,31.7,93.0,8.2,74.5,83.0,1001.7,254.5,22.0,9.0,05:15:41,18:31:45,0.85,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653498000
2022-05-27,32.4,24.5,27.9,25.3,31.9,6.832,100.0,4.17,['rain'],0.0,0.0,23.2,34.2,92.0,9.6,63.1,86.1,1000.3,226.4,19.6,8.0,05:15:29,18:32:11,0.89,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653584400
2022-05-28,33.0,26.0,28.8,26.2,34.5,32.206,100.0,8.33,['rain'],0.0,0.0,22.3,30.2,96.7,8.4,81.8,86.3,1000.4,229.7,19.7,9.0,05:15:18,18:32:36,0.92,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653670800
2022-05-29,33.6,25.8,28.4,25.9,33.4,19.519,100.0,8.33,['rain'],0.0,0.0,23.2,32.4,96.3,9.0,74.0,87.2,1001.6,247.8,21.4,8.0,05:15:08,18:33:00,0.96,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653757200
2022-05-30,31.5,25.5,28.2,26.0,33.7,0.24,100.0,8.33,['rain'],0.0,0.0,17.7,27.0,76.6,8.9,79.4,87.9,1003.1,234.2,20.1,8.0,05:14:59,18:33:25,0.0,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653843600
2022-05-31,31.4,24.0,27.2,24.5,30.3,58.017,100.0,12.5,['rain'],0.0,0.0,16.6,21.2,76.3,9.1,67.6,85.5,1004.5,127.7,11.0,6.0,05:14:52,18:33:49,0.02,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1653930000
2022-06-01,33.8,25.5,28.8,25.4,32.9,24.399,100.0,4.17,['rain'],0.0,0.0,26.8,38.5,120.3,8.5,63.0,83.0,1003.8,267.2,23.0,8.0,05:14:45,18:34:14,0.06,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654016400
2022-06-02,34.0,26.0,29.9,25.9,36.4,3.904,100.0,4.17,['rain'],0.0,0.0,15.7,36.4,114.8,8.6,66.9,80.4,1002.0,233.6,20.4,9.0,05:14:39,18:34:37,0.09,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654102800
2022-06-03,36.7,26.0,30.9,24.9,36.5,0.409,100.0,4.17,['rain'],0.0,0.0,16.6,25.2,131.3,10.0,72.1,72.6,1000.4,75.0,6.3,4.0,05:14:35,18:35:01,0.12,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654189200
2022-06-04,37.9,27.0,32.3,25.2,39.5,0.0,0.0,0.0,,0.0,0.0,16.6,27.4,120.5,10.5,52.4,68.1,1000.0,269.5,23.3,9.0,05:14:32,18:35:24,0.16,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654275600
2022-06-05,35.5,27.0,30.9,26.3,39.0,0.0,0.0,0.0,,0.0,0.0,15.7,13.7,65.5,10.9,64.0,77.6,1000.2,145.7,12.3,6.0,05:14:29,18:35:47,0.19,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654362000
2022-06-06,31.0,25.0,28.2,25.2,32.7,4.88,100.0,4.17,['rain'],0.0,0.0,15.7,21.2,1.4,10.4,61.1,84.2,1002.4,142.2,12.4,5.0,05:14:28,18:36:09,0.22,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654448400
2022-06-07,31.7,24.7,28.2,24.9,32.3,6.782,100.0,12.5,['rain'],0.0,0.0,13.9,21.6,256.4,9.8,70.7,82.6,1003.6,225.6,19.6,9.0,05:14:27,18:36:32,0.25,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654534800
2022-06-08,31.9,25.5,27.8,25.2,31.6,6.832,100.0,4.17,['rain'],0.0,0.0,11.2,22.0,73.2,8.1,70.3,86.6,1003.1,222.8,19.3,7.0,05:14:28,18:36:53,0.29,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654621200
2022-06-09,32.5,25.7,29.0,25.5,34.0,0.048,100.0,4.17,['rain'],0.0,0.0,12.1,25.2,72.1,8.1,61.7,82.1,1002.6,273.2,23.7,9.0,05:14:30,18:37:14,0.32,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654707600
2022-06-10,34.3,27.0,29.9,26.3,37.3,3.7,100.0,20.83,['rain'],0.0,0.0,13.0,20.5,70.6,8.5,46.2,81.9,1001.1,186.5,16.0,8.0,05:14:32,18:37:35,0.36,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654794000
2022-06-11,30.9,26.0,28.1,25.8,33.0,0.488,100.0,8.33,['rain'],0.0,0.0,12.1,19.1,42.7,9.0,52.8,87.4,1003.3,64.9,5.6,2.0,05:14:36,18:37:55,0.39,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654880400
2022-06-12,34.9,28.0,30.9,26.1,38.6,0.098,100.0,4.17,['rain'],0.0,0.0,13.9,25.9,138.1,7.6,78.6,77.3,1003.5,241.4,20.7,9.0,05:14:41,18:38:14,0.42,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1654966800
2022-06-13,35.5,25.8,30.9,25.7,37.7,0.168,100.0,4.17,['rain'],0.0,0.0,23.2,33.8,35.4,9.3,59.5,75.4,1003.1,278.2,24.1,9.0,05:14:46,18:38:33,0.46,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1655053200
2022-06-14,30.9,25.0,27.5,24.8,30.4,56.064,100.0,12.5,['rain'],0.0,0.0,16.6,29.5,305.3,9.9,70.1,85.8,1006.9,65.9,5.9,3.0,05:14:52,18:38:52,0.5,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1655139600
2022-06-15,31.0,25.8,28.3,24.6,31.8,19.759,100.0,8.33,['rain'],0.0,0.0,13.0,25.9,203.1,10.0,84.6,81.2,1007.5,57.9,5.1,3.0,05:15:00,18:39:09,0.52,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1655226000
2022-06-16,34.7,25.5,30.0,25.1,35.4,0.995,100.0,4.17,['rain'],0.0,0.0,13.0,30.6,134.3,9.7,69.3,76.5,1005.6,236.5,20.6,10.0,05:15:08,18:39:27,0.56,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1655312400
