datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
2020-04-20,1587315600,28.2,23.1,25.2,31.1,23.1,25.7,22.6,85.6,0.4,100.0,16.67,['rain'],0.0,0.0,43.2,18.0,180.5,1010.6,88.2,10.5,162.3,14.1,6.0,05:29:18,1587335358,18:14:41,1587381281,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-04-21,1587402000,29.4,23.7,25.9,33.8,23.7,26.9,23.0,84.6,0.0,0.0,0.0,,0.0,0.0,35.6,15.5,183.2,1009.6,80.4,11.9,196.3,16.9,7.0,05:28:31,1587421711,18:15:03,1587467703,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-04-22,1587488400,24.9,17.5,20.8,24.9,17.5,20.8,18.8,88.3,17.013,100.0,16.67,['rain'],0.0,0.2,49.3,20.2,32.2,1013.2,89.2,11.1,128.2,11.1,6.0,05:27:45,1587508065,18:15:26,1587554126,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-04-23,1587574800,18.5,15.6,16.6,18.5,15.6,16.6,14.7,88.4,89.913,100.0,20.83,['rain'],0.0,0.3,49.0,21.6,26.1,1017.7,100.0,10.4,61.7,5.3,3.0,05:27:00,1587594420,18:15:49,1587640549,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-04-24,1587661200,15.9,13.5,14.6,15.9,13.5,14.6,13.2,90.9,12.998,100.0,25.0,['rain'],0.0,0.1,47.2,21.6,18.5,1021.3,100.0,10.6,44.3,3.7,2.0,05:26:15,1587680775,18:16:12,1587726972,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-04-25,1587747600,18.2,14.1,16.1,18.2,14.1,16.1,13.6,85.4,0.6,100.0,8.33,['rain'],0.0,0.0,29.9,13.7,16.5,1019.9,99.2,10.5,108.0,9.3,4.0,05:25:31,1587767131,18:16:35,1587813395,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-04-26,1587834000,21.4,16.1,18.5,21.4,16.1,18.5,14.5,78.5,0.998,100.0,4.17,['rain'],0.0,0.0,35.3,14.8,8.1,1019.9,95.6,12.5,146.6,12.6,6.0,05:24:48,1587853488,18:16:58,1587899818,0.11,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-04-27,1587920400,27.9,14.7,20.9,27.1,14.7,20.8,14.3,69.9,0.0,0.0,0.0,,0.0,0.0,32.0,13.3,20.1,1018.6,42.7,12.5,311.4,26.8,10.0,05:24:05,1587939845,18:17:22,1587986242,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-04-28,1588006800,29.7,16.9,23.0,29.1,16.9,22.9,15.6,65.7,0.0,0.0,0.0,,0.0,0.0,21.6,10.8,74.1,1016.7,54.7,12.5,278.3,24.0,10.0,05:23:24,1588026204,18:17:46,1588072666,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-04-29,1588093200,30.0,18.4,23.8,29.4,18.4,23.8,16.7,66.4,0.0,0.0,0.0,,0.0,0.0,23.4,9.7,184.8,1015.6,61.5,12.5,279.7,24.2,10.0,05:22:43,1588112563,18:18:10,1588159090,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-04-30,1588179600,28.9,19.6,23.6,30.2,19.6,23.9,19.2,77.2,0.8,100.0,8.33,['rain'],0.0,0.0,33.8,13.3,206.2,1014.4,64.0,12.5,204.2,17.7,7.0,05:22:03,1588198923,18:18:34,1588245514,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-01,1588266000,25.4,20.7,23.0,25.4,20.7,23.0,20.7,87.5,0.002,100.0,4.17,['rain'],0.0,0.0,41.4,16.9,195.7,1011.7,69.9,11.9,153.6,13.3,5.0,05:21:24,1588285284,18:18:59,1588331939,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-02,1588352400,30.2,21.9,25.1,32.8,21.9,25.8,22.1,84.3,0.7,100.0,16.67,['rain'],0.0,0.0,38.5,16.6,199.5,1009.2,65.5,12.5,183.8,16.0,7.0,05:20:46,1588371646,18:19:23,1588418363,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-03,1588438800,29.9,22.9,26.2,33.8,22.9,27.8,23.0,83.0,0.2,100.0,8.33,['rain'],0.0,0.0,36.0,15.1,198.6,1008.6,75.9,12.5,180.6,15.7,6.0,05:20:08,1588458008,18:19:48,1588504788,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-04,1588525200,33.1,24.9,28.1,39.1,24.9,31.0,24.0,79.4,0.0,0.0,0.0,,0.0,0.0,43.2,18.0,192.6,1008.1,67.9,11.9,235.6,20.3,7.0,05:19:32,1588544372,18:20:13,1588591213,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-05-05,1588611600,32.7,20.1,27.7,39.9,20.1,30.4,23.6,79.2,0.0,0.0,0.0,,0.0,0.0,44.6,18.7,189.9,1006.7,38.5,12.5,290.0,24.9,9.0,05:18:56,1588630736,18:20:39,1588677639,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-05-06,1588698000,33.4,23.4,28.0,39.5,23.4,30.7,23.3,76.3,139.772,100.0,4.17,['rain'],0.0,0.0,43.6,19.1,188.0,1005.6,34.2,12.5,305.4,26.3,10.0,05:18:22,1588717102,18:21:04,1588764064,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-07,1588784400,32.7,24.4,28.3,39.6,24.4,31.5,24.1,78.5,0.0,0.0,0.0,,0.0,0.0,46.1,20.5,183.0,1004.8,28.5,12.5,297.9,25.7,10.0,05:17:48,1588803468,18:21:30,1588850490,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-05-08,1588870800,33.9,25.2,28.7,41.6,25.2,32.3,24.3,77.6,0.0,0.0,0.0,,0.0,0.0,41.0,17.6,183.8,1004.8,58.5,12.6,302.0,26.1,10.0,05:17:15,1588889835,18:21:55,1588936915,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-05-09,1588957200,33.2,23.3,28.0,40.6,23.3,31.6,23.7,78.2,0.902,100.0,4.17,['rain'],0.0,0.0,46.8,18.4,189.3,1006.2,62.1,12.5,289.7,24.9,10.0,05:16:44,1588976204,18:22:21,1589023341,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-10,1589043600,35.4,26.1,29.4,41.3,26.1,33.0,24.2,75.0,2.2,100.0,8.33,['rain'],0.0,0.0,27.7,11.5,161.5,1007.3,55.0,11.9,255.4,22.0,8.0,05:16:13,1589062573,18:22:47,1589109767,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-11,1589130000,32.1,25.2,28.1,39.3,25.2,31.0,24.1,79.5,1.7,100.0,16.67,['rain'],0.0,0.0,40.0,13.7,170.9,1009.3,56.8,12.5,219.2,19.1,7.0,05:15:43,1589148943,18:23:13,1589196193,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-12,1589216400,27.1,22.6,24.9,29.5,22.6,25.1,22.3,85.9,3.053,100.0,12.5,['rain'],0.0,0.0,33.8,15.1,27.3,1011.6,92.4,12.5,91.4,7.7,4.0,05:15:14,1589235314,18:23:40,1589282620,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-13,1589302800,30.4,23.7,26.4,33.9,23.7,27.6,22.6,80.5,0.001,100.0,4.17,['rain'],0.0,0.0,42.5,18.4,189.8,1010.2,69.5,12.5,223.1,19.2,7.0,05:14:47,1589321687,18:24:06,1589369046,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-14,1589389200,31.4,23.4,26.6,34.7,23.4,28.2,22.4,78.4,0.899,100.0,4.17,['rain'],0.0,0.0,49.7,23.8,190.7,1007.9,72.0,10.9,213.5,18.4,8.0,05:14:20,1589408060,18:24:33,1589455473,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-15,1589475600,31.6,23.4,27.3,36.8,23.4,29.7,23.4,79.6,1.1,100.0,16.67,['rain'],0.0,0.0,46.1,19.8,179.7,1005.1,61.4,12.5,236.6,20.4,8.0,05:13:55,1589494435,18:24:59,1589541899,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-16,1589562000,32.9,22.9,27.7,39.8,22.9,30.6,23.5,78.7,0.399,100.0,4.17,['rain'],0.0,0.0,41.8,17.6,180.1,1005.2,54.9,12.5,242.5,20.9,8.0,05:13:30,1589580810,18:25:26,1589628326,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-17,1589648400,28.9,21.6,25.5,31.6,21.6,25.9,22.7,85.0,49.065,100.0,16.67,['rain'],0.0,0.0,33.1,10.8,77.1,1005.2,75.1,10.5,123.4,10.5,5.0,05:13:07,1589667187,18:25:52,1589714752,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-18,1589734800,30.9,23.3,26.0,34.3,23.3,27.3,22.9,83.4,11.993,100.0,8.33,['rain'],0.0,0.0,35.6,7.2,147.8,1004.2,64.8,11.9,200.7,17.5,7.0,05:12:44,1589753564,18:26:19,1589801179,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-19,1589821200,32.6,23.6,27.3,39.3,23.6,30.3,24.1,83.3,2.4,100.0,29.17,['rain'],0.0,0.0,31.7,10.8,175.7,1004.2,49.9,12.5,247.5,21.3,8.0,05:12:23,1589839943,18:26:45,1589887605,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-20,1589907600,33.4,25.4,29.3,40.9,25.4,34.3,25.2,79.3,0.3,100.0,4.17,['rain'],0.0,0.0,41.8,19.1,187.4,1002.5,68.4,12.5,263.0,22.8,9.0,05:12:03,1589926323,18:27:12,1589974032,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-21,1589994000,35.9,26.2,30.9,44.7,26.2,37.2,25.2,73.0,0.0,0.0,0.0,,0.0,0.0,32.8,14.8,201.3,1001.0,81.4,12.5,293.6,25.3,10.0,05:11:44,1590012704,18:27:39,1590060459,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-05-22,1590080400,30.2,25.2,27.9,35.4,25.2,30.8,23.8,79.1,9.014,100.0,12.5,['rain'],0.0,0.0,43.6,19.4,32.3,1004.7,95.5,12.5,208.8,18.0,7.0,05:11:26,1590099086,18:28:05,1590146885,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-23,1590166800,30.7,25.2,27.5,36.2,25.2,30.2,23.9,81.3,0.5,100.0,8.33,['rain'],0.0,0.0,15.8,7.2,57.2,1006.8,93.8,11.9,138.9,11.9,5.0,05:11:09,1590185469,18:28:32,1590233312,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-24,1590253200,33.2,24.8,28.2,39.9,24.8,31.4,24.2,79.7,1.997,100.0,4.17,['rain'],0.0,0.0,27.0,8.3,177.2,1007.2,81.7,12.5,230.4,19.8,7.0,05:10:54,1590271854,18:28:58,1590319738,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-25,1590339600,33.1,25.7,28.8,41.0,25.7,32.5,24.8,79.9,4.9,100.0,45.83,['rain'],0.0,0.0,40.7,13.0,172.0,1007.0,89.6,12.5,238.3,20.6,8.0,05:10:39,1590358239,18:29:24,1590406164,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-26,1590426000,27.7,23.2,24.8,30.0,23.2,25.0,21.3,81.2,17.982,100.0,12.5,['rain'],0.0,0.0,38.2,17.6,26.9,1009.6,75.0,11.3,217.4,18.6,8.0,05:10:26,1590444626,18:29:50,1590492590,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-27,1590512400,28.7,21.4,24.6,30.7,21.4,25.1,20.5,78.4,0.102,100.0,8.33,['rain'],0.0,0.0,32.4,18.0,19.5,1010.6,67.2,12.5,208.0,17.8,8.0,05:10:13,1590531013,18:30:16,1590579016,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-28,1590598800,30.8,22.9,26.4,34.3,22.9,27.7,21.7,76.2,0.0,0.0,0.0,,0.0,0.0,22.7,8.6,199.0,1010.1,67.2,12.5,185.0,15.8,6.0,05:10:02,1590617402,18:30:42,1590665442,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-05-29,1590685200,31.0,23.8,26.9,36.0,23.8,29.0,23.6,82.7,6.9,100.0,25.0,['rain'],0.0,0.0,38.9,15.5,184.9,1008.1,68.3,11.9,201.7,17.4,7.0,05:09:52,1590703792,18:31:07,1590751867,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-30,1590771600,33.2,24.2,28.3,41.0,24.2,31.5,24.3,80.0,0.4,100.0,16.67,['rain'],0.0,0.0,36.4,12.6,188.8,1008.0,67.0,12.5,261.9,22.5,8.0,05:09:43,1590790183,18:31:32,1590838292,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-05-31,1590858000,33.7,25.1,29.3,39.1,25.1,33.3,24.4,76.0,0.2,100.0,8.33,['rain'],0.0,0.0,44.6,17.3,185.0,1007.9,79.3,12.5,270.7,23.4,9.0,05:09:35,1590876575,18:31:57,1590924717,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-01,1590944400,34.2,23.1,28.8,40.6,23.1,32.5,23.9,76.2,0.002,100.0,4.17,['rain'],0.0,0.0,33.5,14.0,177.7,1007.0,63.4,12.5,272.2,23.4,9.0,05:09:28,1590962968,18:32:22,1591011142,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-02,1591030800,33.7,23.2,28.8,39.7,23.2,32.3,24.0,77.1,6.989,100.0,4.17,['rain'],0.0,0.0,45.4,17.6,181.6,1005.1,68.6,12.5,278.2,24.1,9.0,05:09:23,1591049363,18:32:46,1591097566,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-03,1591117200,32.7,25.7,28.6,38.8,25.7,32.4,24.4,79.2,0.039,100.0,4.17,['rain'],0.0,0.0,39.6,17.3,175.1,1005.0,53.2,12.5,250.0,21.5,8.0,05:09:18,1591135758,18:33:10,1591183990,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-04,1591203600,33.8,25.9,29.1,40.8,25.9,33.5,24.8,78.3,4.7,100.0,41.67,['rain'],0.0,0.0,39.2,16.9,175.1,1004.3,85.4,12.5,231.2,19.8,8.0,05:09:14,1591222154,18:33:34,1591270414,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-05,1591290000,32.4,26.2,28.8,39.5,26.2,33.6,24.7,79.0,4.3,100.0,8.33,['rain'],0.0,0.0,36.7,15.1,154.7,1004.2,91.8,12.5,232.7,19.8,8.0,05:09:12,1591308552,18:33:57,1591356837,0.48,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-06,1591376400,32.8,26.1,28.7,41.4,26.1,32.8,24.7,79.2,0.2,100.0,8.33,['rain'],0.0,0.0,34.6,14.4,170.1,1003.7,90.6,12.5,225.5,19.6,8.0,05:09:10,1591394950,18:34:20,1591443260,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-07,1591462800,34.2,26.1,30.1,41.1,26.1,34.7,24.0,70.8,0.4,100.0,8.33,['rain'],0.0,0.0,40.0,17.3,190.4,1001.6,89.8,12.5,277.9,24.0,9.0,05:09:10,1591481350,18:34:42,1591529682,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-08,1591549200,35.4,26.4,30.4,42.2,26.4,34.9,23.7,68.3,0.6,100.0,4.17,['rain'],0.0,0.0,39.6,16.9,192.2,1001.8,95.1,12.5,272.2,23.5,9.0,05:09:11,1591567751,18:35:04,1591616104,0.58,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-09,1591635600,34.1,26.0,29.5,41.8,26.0,33.6,23.7,71.7,0.24,100.0,8.33,['rain'],0.0,0.0,42.5,13.3,178.4,1004.6,93.3,12.5,219.5,19.0,7.0,05:09:13,1591654153,18:35:25,1591702525,0.61,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-10,1591722000,32.9,24.9,28.3,40.5,24.9,32.2,24.9,82.3,0.502,100.0,12.5,['rain'],0.0,0.0,42.5,11.9,180.0,1006.4,95.5,12.5,141.5,12.1,5.0,05:09:15,1591740555,18:35:46,1591788946,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-11,1591808400,34.1,24.1,27.9,41.8,24.1,31.0,24.1,80.6,0.005,100.0,4.17,['rain'],0.0,0.0,44.6,19.4,179.0,1005.1,90.4,12.5,194.0,16.7,8.0,05:09:19,1591826959,18:36:06,1591875366,0.67,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-12,1591894800,34.4,25.1,29.0,41.5,25.1,32.8,24.3,76.8,0.2,100.0,4.17,['rain'],0.0,0.0,44.6,18.4,179.1,1002.5,83.4,13.8,237.5,20.5,8.0,05:09:24,1591913364,18:36:26,1591961786,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-13,1591981200,34.1,26.4,29.2,41.2,26.4,34.1,24.6,76.9,0.001,100.0,4.17,['rain'],0.0,0.0,36.0,16.2,163.4,1002.6,82.4,12.5,218.4,18.9,8.0,05:09:29,1591999769,18:36:45,1592048205,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-14,1592067600,32.3,24.7,27.2,38.3,24.7,29.3,24.2,84.4,9.0,100.0,12.5,['rain'],0.0,0.0,36.0,10.1,145.9,1005.1,86.6,11.9,179.5,15.4,7.0,05:09:36,1592086176,18:37:03,1592134623,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-15,1592154000,29.4,23.8,25.7,35.0,23.8,26.9,24.0,90.8,25.009,100.0,16.67,['rain'],0.0,0.0,36.0,15.5,169.1,1007.4,93.9,9.1,99.8,8.5,5.0,05:09:43,1592172583,18:37:20,1592221040,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-16,1592240400,30.4,25.0,27.2,36.3,25.0,29.5,24.5,86.0,0.007,100.0,4.17,['rain'],0.0,0.0,41.8,15.5,162.8,1005.8,80.9,12.5,183.0,15.8,7.0,05:09:52,1592258992,18:37:37,1592307457,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-17,1592326800,31.7,25.7,28.3,36.9,25.7,31.4,24.1,78.9,4.6,100.0,16.67,['rain'],0.0,0.0,43.2,19.4,170.0,1003.9,60.7,11.9,232.7,19.9,7.0,05:10:01,1592345401,18:37:53,1592393873,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-18,1592413200,32.7,26.1,28.5,38.6,26.1,32.2,24.5,79.5,2.0,100.0,20.83,['rain'],0.0,0.0,36.7,15.5,161.9,1004.9,47.8,12.5,268.5,23.3,9.0,05:10:11,1592431811,18:38:09,1592480289,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-19,1592499600,31.9,25.4,27.9,39.4,25.4,31.0,24.5,82.4,2.019,100.0,8.33,['rain'],0.0,0.0,36.0,15.1,165.3,1006.7,64.0,12.5,248.1,21.4,8.0,05:10:22,1592518222,18:38:24,1592566704,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-20,1592586000,32.4,25.6,28.5,39.8,25.6,32.5,24.8,81.4,0.001,100.0,4.17,['rain'],0.0,0.0,41.8,18.7,171.4,1005.9,65.0,12.5,250.2,21.7,8.0,05:10:34,1592604634,18:38:37,1592653117,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-21,1592672400,33.2,24.9,29.0,39.9,24.9,33.5,24.9,79.5,10.986,100.0,12.5,['rain'],0.0,0.0,49.0,21.6,178.3,1003.2,86.7,11.5,257.8,22.3,9.0,05:10:47,1592691047,18:38:50,1592739530,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-22,1592758800,35.4,26.4,30.4,43.3,26.4,36.2,25.1,74.6,0.0,0.0,0.0,,0.0,0.0,43.2,18.4,182.8,1002.7,76.0,12.5,299.0,25.9,9.0,05:11:00,1592777460,18:39:02,1592825942,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs,
2020-06-23,1592845200,34.9,26.9,30.2,42.2,30.1,36.0,24.9,74.1,0.1,100.0,4.17,['rain'],0.0,0.0,42.1,17.6,183.7,1004.1,90.6,12.5,281.2,24.4,9.0,05:11:15,1592863875,18:39:14,1592912354,0.07,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-24,1592931600,34.4,26.6,30.3,41.8,26.6,35.8,24.8,73.8,0.4,100.0,4.17,['rain'],0.0,0.0,37.8,15.8,177.7,1003.1,95.4,12.5,281.3,24.3,9.0,05:11:29,1592950289,18:39:24,1592998764,0.11,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-25,1593018000,29.8,27.0,28.2,35.6,31.2,33.1,25.4,85.2,0.614,100.0,16.67,['rain'],0.0,0.0,32.4,12.6,172.0,1003.1,99.6,11.6,116.8,10.0,4.0,05:11:45,1593036705,18:39:33,1593085173,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-26,1593104400,34.4,26.6,29.4,41.8,26.6,34.1,24.8,77.5,0.1,100.0,4.17,['rain'],0.0,0.0,45.0,18.7,177.7,1003.2,93.8,12.5,243.7,21.3,8.0,05:12:01,1593123121,18:39:42,1593171582,0.18,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-27,1593190800,35.6,26.4,29.7,42.8,26.4,34.2,24.3,74.3,0.4,100.0,16.67,['rain'],0.0,0.0,49.7,20.5,176.4,1004.3,80.4,12.1,270.9,23.4,8.0,05:12:18,1593209538,18:39:50,1593257990,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
2020-06-28,1593277200,34.1,26.5,29.3,39.3,26.5,34.1,24.7,77.5,0.5,100.0,20.83,['rain'],0.0,0.0,49.0,19.8,173.5,1004.6,70.8,12.5,241.1,20.9,8.0,05:12:36,1593295956,18:39:56,1593344396,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs,
