Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Description,Icon,Stations,Source,Address
2021-09-28,1632762000,33.9,26.0,29.0,39.2,26.0,33.6,25.0,80.9,0.1,100.0,4.17,rain,0.0,0.0,22.0,14.1,103.9,1008.2,57.5,9.5,244.6,21.0,8.0,05:42:02,1632782522,17:45:38,1632825938,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-09-29,1632848400,33.0,26.0,28.6,40.6,26.0,32.9,25.0,81.8,0.1,100.0,4.17,rain,0.0,0.0,18.4,16.6,225.0,1007.7,63.6,9.5,241.2,20.8,9.0,05:42:00,1632868920,17:45:00,1632912300,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-09-30,1632934800,32.0,25.0,27.6,39.2,25.0,30.8,25.1,87.0,35.0,100.0,12.5,rain,0.0,0.0,19.1,11.2,247.2,1008.5,71.4,9.1,203.0,17.5,8.0,05:41:58,1632955318,17:44:23,1632998663,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-01,1633021200,32.0,25.0,27.7,39.2,25.0,31.0,25.2,86.7,10.9,100.0,50.0,rain,0.0,0.0,22.3,18.4,263.5,1009.2,64.5,9.1,166.7,14.4,6.0,05:41:56,1633041716,17:43:45,1633085025,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-02,1633107600,29.0,24.0,25.8,35.6,24.0,27.7,24.5,93.0,10.4,100.0,66.67,rain,0.0,0.0,24.5,22.3,274.9,1009.7,82.3,9.1,153.5,13.4,8.0,05:41:54,1633128114,17:43:08,1633171388,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48900099999, VVTS",obs,Ho Chi Minh
2021-10-03,1633194000,30.0,24.0,27.0,36.2,24.0,29.9,24.5,87.0,9.7,100.0,70.83,rain,0.0,0.0,19.4,9.4,70.6,1008.7,58.1,9.8,119.9,10.3,6.0,05:41:53,1633214513,17:42:32,1633257752,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48900099999, VVTS",obs,Ho Chi Minh
2021-10-04,1633280400,32.0,25.0,27.9,39.2,25.0,31.3,25.1,85.6,0.1,100.0,4.17,rain,0.0,0.0,22.3,13.0,320.4,1007.0,72.8,9.2,172.3,14.9,7.0,05:41:52,1633300912,17:41:55,1633344115,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-05,1633366800,32.0,24.1,27.4,39.2,24.1,29.8,24.8,86.9,22.1,100.0,8.33,rain,0.0,0.0,26.3,20.5,218.0,1005.8,79.4,8.5,195.9,16.8,8.0,05:41:51,1633387311,17:41:19,1633430479,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-06,1633453200,29.0,25.0,26.6,34.5,25.0,28.9,25.6,94.6,12.1,100.0,8.33,rain,0.0,0.0,23.4,9.4,260.0,1004.7,82.7,8.3,73.1,6.5,3.0,05:41:51,1633473711,17:40:44,1633516844,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-07,1633539600,30.0,24.0,26.9,36.2,24.0,29.4,25.2,91.1,10.0,100.0,12.5,rain,0.0,0.0,37.4,16.6,266.0,1004.1,73.8,8.6,154.6,13.1,6.0,05:41:51,1633560111,17:40:09,1633603209,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS, remote",obs,Ho Chi Minh
2021-10-08,1633626000,31.1,25.0,27.8,39.1,25.0,31.9,25.4,87.5,5.0,100.0,4.17,rain,0.0,0.0,33.1,22.3,260.7,1004.6,69.8,9.9,154.1,13.2,6.0,05:41:51,1633646511,17:39:34,1633689574,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-09,1633712400,31.0,25.2,27.2,39.1,25.2,30.0,25.6,91.2,5.3,100.0,4.17,rain,0.0,0.0,51.8,28.4,259.1,1006.4,69.9,10.0,169.9,14.7,7.0,05:41:52,1633732912,17:39:00,1633775940,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-10,1633798800,32.0,26.0,28.1,40.6,26.0,32.7,25.8,88.1,0.9,100.0,8.33,rain,0.0,0.0,47.5,24.1,255.9,1005.9,61.8,10.1,192.7,16.7,8.0,05:41:53,1633819313,17:38:26,1633862306,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-11,1633885200,30.0,24.0,27.1,36.8,24.0,30.9,25.4,90.7,15.0,100.0,8.33,rain,0.0,0.0,36.0,20.5,251.0,1005.3,71.6,9.2,104.8,8.9,5.0,05:41:54,1633905714,17:37:53,1633948673,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-12,1633971600,31.0,25.0,27.4,37.7,25.0,30.3,25.0,87.7,50.0,100.0,8.33,rain,0.0,0.0,41.8,29.5,258.6,1005.0,85.7,9.0,99.3,8.7,5.0,05:41:56,1633992116,17:37:21,1634035041,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-13,1634058000,32.0,26.0,28.2,39.2,26.0,32.0,25.0,83.6,11.8,100.0,58.33,rain,0.0,0.0,47.5,27.7,262.8,1004.0,69.0,10.3,124.7,10.8,7.0,05:41:59,1634078519,17:36:49,1634121409,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-14,1634144400,32.0,26.9,28.4,39.2,31.0,33.9,25.8,86.4,7.0,100.0,4.17,rain,0.0,0.0,44.3,25.9,238.1,1005.3,74.5,10.0,162.2,14.0,7.0,05:42:02,1634164922,17:36:17,1634207777,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-15,1634230800,34.0,25.0,28.4,40.6,25.0,32.4,25.2,84.0,0.7,100.0,4.17,rain,0.0,0.0,34.9,29.5,245.2,1006.5,65.1,9.8,175.2,15.1,7.0,05:42:05,1634251325,17:35:46,1634294146,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-16,1634317200,29.0,25.0,26.4,36.4,25.0,28.3,24.8,91.3,8.0,100.0,8.33,rain,0.0,0.0,34.2,11.2,351.2,1007.8,88.9,8.9,115.0,9.8,5.0,05:42:09,1634337729,17:35:16,1634380516,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-17,1634403600,30.0,23.0,26.3,35.1,23.0,27.9,23.4,84.9,3.0,100.0,37.5,rain,0.0,0.0,61.2,25.2,301.0,1008.5,75.6,9.9,163.0,14.0,7.0,05:42:13,1634424133,17:34:46,1634466886,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-18,1634490000,32.0,26.0,28.6,39.0,26.0,32.2,24.4,79.2,0.3,100.0,12.5,rain,0.0,0.0,24.1,13.0,137.9,1009.8,47.9,10.3,211.0,18.3,8.0,05:42:18,1634510538,17:34:17,1634553257,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-19,1634576400,33.0,26.0,28.9,39.2,26.0,33.6,25.1,80.7,3.0,100.0,8.33,rain,0.0,0.0,24.8,16.6,130.1,1012.3,47.9,10.3,218.3,18.9,7.0,05:42:23,1634596943,17:33:49,1634639629,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-20,1634662800,31.9,25.0,27.1,39.1,25.0,29.8,25.4,90.8,9.0,100.0,4.17,rain,0.0,0.0,19.4,14.8,177.5,1012.4,58.5,8.1,115.9,9.9,5.0,05:42:29,1634683349,17:33:22,1634726002,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-21,1634749200,32.0,25.0,27.7,39.2,25.0,30.5,24.3,83.0,10.0,100.0,4.17,rain,0.0,0.0,22.0,14.8,114.9,1011.7,65.5,8.4,189.9,16.4,7.0,05:42:36,1634769756,17:32:55,1634812375,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-22,1634835600,32.0,25.0,27.7,39.2,25.0,31.1,24.8,84.8,8.0,100.0,4.17,rain,0.0,0.0,24.1,12.8,94.5,1011.8,58.8,8.9,169.6,14.6,7.0,05:42:43,1634856163,17:32:29,1634898749,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-23,1634922000,34.0,24.0,27.6,39.3,24.0,29.8,24.3,84.7,60.0,100.0,4.17,rain,0.0,0.0,24.1,18.4,286.8,1011.8,61.3,8.1,211.7,18.2,8.0,05:42:51,1634942571,17:32:04,1634985124,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-24,1635008400,33.0,24.0,27.3,39.2,24.0,29.6,24.7,87.6,67.0,100.0,8.33,rain,0.0,0.0,22.3,16.0,318.3,1010.5,55.0,7.8,222.5,19.2,8.0,05:42:59,1635028979,17:31:40,1635071500,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-25,1635094800,31.0,24.0,27.3,39.1,24.0,30.0,24.3,84.8,5.5,100.0,29.17,rain,0.0,0.0,23.8,10.8,9.5,1009.3,72.5,9.5,198.6,17.0,9.0,05:43:08,1635115388,17:31:16,1635157876,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS, remote",obs,Ho Chi Minh
2021-10-26,1635181200,31.9,25.0,28.0,34.9,25.0,30.1,22.3,72.4,1.4,100.0,16.67,rain,0.0,0.0,28.8,16.6,16.5,1008.2,71.5,10.1,119.3,10.3,4.0,05:43:17,1635201797,17:30:53,1635244253,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-27,1635267600,29.0,24.0,26.6,33.6,24.0,27.9,23.5,83.8,1.0,100.0,4.17,rain,0.0,0.0,31.3,16.6,326.3,1008.8,99.7,9.0,54.7,4.8,3.0,05:43:27,1635288207,17:30:31,1635330631,0.72,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-28,1635354000,32.9,24.0,28.4,38.0,24.0,31.2,22.9,73.6,0.0,0.0,0.0,,0.0,0.0,24.8,16.6,130.2,1010.3,55.1,10.3,250.2,21.4,8.0,05:43:38,1635374618,17:30:10,1635417010,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-29,1635440400,35.0,26.0,29.1,39.5,26.0,33.4,24.5,77.9,1.9,100.0,8.33,rain,0.0,0.0,28.1,16.6,111.5,1011.4,46.0,10.3,230.2,19.8,9.0,05:43:50,1635461030,17:29:50,1635503390,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-30,1635526800,33.0,25.0,28.3,39.2,25.0,31.6,24.4,80.8,0.1,100.0,4.17,rain,0.0,0.0,31.3,16.6,84.8,1011.6,65.8,9.1,211.3,18.2,7.0,05:44:02,1635547442,17:29:31,1635589771,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-10-31,1635613200,33.0,25.0,28.1,39.2,25.0,31.4,24.4,81.5,5.6,100.0,16.67,rain,0.0,0.0,30.6,22.5,81.1,1011.8,50.7,9.9,199.4,17.2,8.0,05:44:14,1635633854,17:29:13,1635676153,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-01,1635699600,34.0,25.0,28.8,40.6,25.0,32.6,24.7,79.9,0.1,100.0,4.17,rain,0.0,0.0,32.0,16.1,96.5,1011.0,49.1,9.2,225.9,19.6,8.0,05:44:28,1635720268,17:28:56,1635762536,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-02,1635786000,34.0,25.0,29.2,38.3,25.0,32.0,23.4,73.4,0.0,0.0,0.0,,0.0,0.0,24.1,14.8,88.8,1010.7,45.6,9.9,232.7,20.1,8.0,05:44:42,1635806682,17:28:39,1635848919,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-03,1635872400,34.0,25.0,29.5,37.3,25.0,32.5,23.1,70.8,0.5,100.0,16.67,rain,0.0,0.0,23.8,11.2,132.9,1009.9,44.0,9.6,223.1,19.4,8.0,05:44:57,1635893097,17:28:24,1635935304,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-04,1635958800,34.0,25.0,29.3,37.3,25.0,32.0,22.6,69.2,0.3,100.0,8.33,rain,0.0,0.0,25.9,18.0,120.0,1009.7,47.5,9.8,202.8,17.6,7.0,05:45:12,1635979512,17:28:10,1636021690,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-05,1636045200,33.0,25.0,28.6,39.2,25.0,31.5,23.8,76.7,4.1,100.0,16.67,rain,0.0,0.0,26.3,18.4,118.6,1008.6,40.2,9.9,202.4,17.5,8.0,05:45:28,1636065928,17:27:56,1636108076,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-06,1636131600,34.0,25.0,29.1,38.3,25.0,32.5,23.7,74.5,3.0,100.0,20.83,rain,0.0,0.0,24.5,14.8,119.1,1007.0,46.0,9.9,188.0,16.3,8.0,05:45:45,1636152345,17:27:44,1636194464,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-07,1636218000,33.8,25.0,29.1,39.3,25.0,33.6,24.5,77.5,4.7,100.0,20.83,rain,0.0,0.0,24.1,14.8,118.6,1007.0,57.9,10.0,203.6,17.4,8.0,05:46:02,1636238762,17:27:33,1636280853,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-08,1636304400,34.0,26.0,29.8,40.6,26.0,33.8,23.8,71.7,0.5,100.0,8.33,rain,0.0,0.0,38.9,22.3,117.8,1008.1,55.3,10.2,212.8,18.3,8.0,05:46:20,1636325180,17:27:22,1636367242,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-09,1636390800,31.9,25.0,28.1,36.5,25.0,31.0,24.0,79.8,2.1,100.0,29.17,rain,0.0,0.0,33.1,9.4,12.3,1009.0,68.3,8.7,130.1,11.2,6.0,05:46:39,1636411599,17:27:13,1636453633,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-10,1636477200,33.0,25.0,28.6,39.2,25.0,31.1,23.2,74.4,0.6,100.0,25.0,rain,0.0,0.0,35.3,14.8,28.5,1009.0,46.5,9.8,185.2,16.0,7.0,05:46:59,1636498019,17:27:05,1636540025,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-11,1636563600,31.0,25.0,26.8,36.5,25.0,28.4,23.9,84.5,0.3,100.0,4.17,rain,0.0,0.0,41.0,13.0,34.9,1009.2,76.1,9.5,70.1,6.0,4.0,05:47:19,1636584439,17:26:58,1636626418,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-12,1636650000,34.0,24.0,27.9,39.3,24.0,30.9,24.4,82.9,0.1,100.0,4.17,rain,0.0,0.0,40.3,14.8,37.7,1009.4,55.5,9.1,195.2,16.9,7.0,05:47:39,1636670859,17:26:52,1636712812,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-13,1636736400,33.0,25.0,28.6,38.1,25.0,31.4,23.9,77.8,3.3,100.0,37.5,rain,0.0,0.0,31.3,22.3,110.9,1009.5,47.1,9.2,206.5,17.8,8.0,05:48:01,1636757281,17:26:47,1636799207,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-14,1636822800,30.0,25.0,26.8,35.1,25.0,28.6,24.2,86.1,0.3,100.0,4.17,rain,0.0,0.0,29.9,11.2,40.0,1010.2,63.6,9.1,139.0,12.2,5.0,05:48:23,1636843703,17:26:43,1636885603,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-15,1636909200,32.0,24.0,27.8,37.9,24.0,30.4,24.0,81.3,6.4,100.0,33.33,rain,0.0,0.0,37.1,14.8,112.7,1008.3,53.9,9.4,130.3,11.2,4.0,05:48:46,1636930126,17:26:40,1636972000,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-16,1636995600,32.0,25.0,27.8,37.9,25.0,30.7,24.0,80.7,2.2,100.0,4.17,rain,0.0,0.0,34.2,14.8,89.6,1008.9,61.6,9.1,78.7,6.6,5.0,05:49:09,1637016549,17:26:38,1637058398,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-17,1637082000,34.0,25.0,27.9,39.3,25.0,30.5,24.9,85.7,0.5,100.0,4.17,rain,0.0,0.0,34.6,13.0,73.0,1009.0,64.1,8.0,157.4,13.5,6.0,05:49:33,1637102973,17:26:38,1637144798,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-18,1637168400,32.0,25.0,27.7,37.9,25.0,30.5,24.7,84.8,12.1,100.0,4.17,rain,0.0,0.0,36.0,13.0,79.7,1008.4,65.1,8.4,184.0,16.0,8.0,05:49:57,1637189397,17:26:38,1637231198,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-19,1637254800,33.0,25.0,28.5,39.2,25.0,31.9,24.6,81.1,1.3,100.0,33.33,rain,0.0,0.0,23.8,14.8,305.1,1007.1,53.0,8.5,209.9,18.0,8.0,05:50:22,1637275822,17:26:40,1637317600,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-20,1637341200,31.0,25.0,27.1,37.7,25.0,29.5,25.1,89.1,15.3,100.0,8.33,rain,0.0,0.0,20.9,16.6,269.1,1007.2,69.8,8.5,177.2,15.2,7.0,05:50:48,1637362248,17:26:42,1637404002,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-21,1637427600,33.0,24.0,28.5,38.1,24.0,31.7,24.0,78.6,0.6,100.0,8.33,rain,0.0,0.0,23.8,11.2,105.0,1008.0,49.6,8.2,208.6,18.1,8.0,05:51:14,1637448674,17:26:46,1637490406,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-22,1637514000,31.9,26.0,28.6,39.0,26.0,32.9,24.5,78.8,6.9,100.0,41.67,rain,0.0,0.0,32.8,24.1,104.7,1009.0,62.5,10.5,95.5,8.1,4.0,05:51:41,1637535101,17:26:51,1637576811,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-23,1637600400,33.0,24.1,27.6,38.1,24.1,29.8,24.2,83.4,0.6,100.0,16.67,rain,0.0,0.0,28.1,7.6,22.3,1009.0,55.7,9.4,178.4,15.4,6.0,05:52:08,1637621528,17:26:57,1637663217,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-24,1637686800,33.9,24.0,28.4,36.4,24.0,30.6,22.9,74.6,0.2,100.0,8.33,rain,0.0,0.0,28.8,13.0,47.9,1009.5,58.7,9.0,206.3,17.8,8.0,05:52:36,1637707956,17:27:04,1637749624,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-25,1637773200,32.0,25.0,28.0,35.1,25.0,29.8,22.3,72.4,0.0,0.0,0.0,,0.0,0.0,28.4,13.7,41.2,1009.8,76.0,9.7,113.8,9.9,5.0,05:53:04,1637794384,17:27:12,1637836032,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-26,1637859600,32.0,24.0,27.8,34.9,24.0,29.3,20.8,66.6,0.6,100.0,8.33,rain,0.0,0.0,29.5,20.5,21.1,1009.3,56.6,10.3,141.4,12.3,6.0,05:53:32,1637880812,17:27:21,1637922441,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-27,1637946000,28.0,25.0,26.0,30.2,25.0,26.4,21.0,74.0,10.1,100.0,54.17,rain,0.0,0.0,42.5,22.3,22.9,1009.5,78.1,10.0,41.6,3.5,2.0,05:54:01,1637967241,17:27:31,1638008851,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-28,1638032400,31.0,24.0,26.8,34.5,24.0,28.4,22.9,80.7,11.4,100.0,66.67,rain,0.0,0.0,36.4,13.0,355.0,1008.4,69.9,10.1,49.0,4.3,3.0,05:54:31,1638053671,17:27:42,1638095262,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-29,1638118800,30.0,25.0,26.7,36.2,25.0,29.0,24.7,89.1,3.1,100.0,8.33,rain,0.0,0.0,24.1,12.1,56.7,1007.8,84.1,8.7,48.6,4.2,2.0,05:55:00,1638140100,17:27:55,1638181675,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-11-30,1638205200,29.0,25.0,26.1,33.6,25.0,26.9,24.2,89.4,6.0,100.0,4.17,rain,0.0,0.0,26.3,20.5,91.9,1009.2,74.8,9.7,79.7,6.9,5.0,05:55:31,1638226531,17:28:08,1638268088,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-12-01,1638291600,31.0,24.0,26.8,33.5,24.0,27.7,21.6,75.6,0.3,100.0,8.33,rain,0.0,0.0,24.8,14.8,39.9,1010.3,68.2,9.6,153.5,13.3,6.0,05:56:01,1638312961,17:28:22,1638354502,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-12-02,1638378000,30.9,22.0,26.2,31.8,22.0,26.6,18.9,66.1,0.0,0.0,0.0,,0.0,0.0,19.8,11.7,1.5,1011.4,46.3,9.6,230.6,19.9,8.0,05:56:32,1638399392,17:28:37,1638440917,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-12-03,1638464400,31.0,22.0,26.2,32.4,22.0,26.5,18.2,63.3,0.0,0.0,0.0,,0.0,0.0,19.4,11.2,353.7,1012.8,42.8,10.2,188.6,16.2,7.0,05:57:03,1638485823,17:28:53,1638527333,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-12-04,1638550800,29.0,21.0,24.5,29.8,21.0,24.6,16.4,62.0,0.1,100.0,4.17,rain,0.0,0.0,21.2,13.0,352.5,1013.0,57.1,9.6,207.8,18.0,8.0,05:57:34,1638572254,17:29:10,1638613750,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-12-05,1638637200,30.0,19.0,25.0,31.3,19.0,25.5,18.1,67.0,0.0,0.0,0.0,,0.0,0.0,24.5,12.4,345.2,1012.0,54.7,9.9,241.4,20.8,9.0,05:58:05,1638658685,17:29:28,1638700168,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2021-12-06,1638723600,31.0,21.0,26.6,33.7,21.0,27.5,20.5,71.0,0.0,0.0,0.0,,0.0,0.0,23.4,12.4,3.8,1011.2,45.6,10.1,222.4,19.2,8.0,05:58:37,1638745117,17:29:47,1638786587,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
