,Address,Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
144,Sơn La,2019-05-25,1558717200,34.4,23.9,28.5,21.3,67.5,1.2,100.0,25.0,['rain'],33.5,7.2,116.7,1003.7,44.2,20.0,260.3,22.6,8.0,0.7
145,Sơn La,2019-05-26,1558803600,34.1,23.7,29.3,21.0,63.0,0.3,100.0,12.5,['rain'],39.6,8.6,309.3,1003.1,45.7,20.0,271.2,23.5,9.0,0.75
146,Sơn La,2019-05-27,1558890000,32.9,23.4,27.9,21.6,70.1,0.4,100.0,4.17,['rain'],33.1,10.8,70.8,1004.5,94.6,17.5,206.5,17.8,8.0,0.77
147,Sơn La,2019-05-28,1558976400,31.1,22.1,26.6,22.3,78.2,11.2,100.0,8.33,['rain'],26.3,10.8,94.3,1006.4,91.8,17.5,142.0,12.4,6.0,0.8
148,Sơn La,2019-05-29,1559062800,28.3,23.4,25.1,22.6,86.6,12.0,100.0,4.17,['rain'],28.4,10.8,105.0,1007.5,88.2,18.0,96.4,8.4,4.0,0.83
149,Sơn La,2019-05-30,1559149200,29.7,23.2,25.6,22.9,86.1,1.0,100.0,4.17,['rain'],25.2,5.8,138.7,1007.7,92.6,12.5,189.7,16.5,7.0,0.86
150,Sơn La,2019-05-31,1559235600,29.6,22.1,24.2,22.3,90.0,70.0,100.0,8.33,['rain'],27.0,5.0,105.9,1007.8,96.9,10.8,131.4,11.3,7.0,0.9
151,Sơn La,2019-06-01,1559322000,26.8,21.9,23.3,21.8,91.7,54.0,100.0,12.5,['rain'],34.2,6.5,123.3,1007.9,99.4,9.5,98.0,8.5,4.0,0.93
152,Sơn La,2019-06-02,1559408400,28.9,19.4,24.0,21.4,85.9,57.1,100.0,12.5,['rain'],33.8,7.6,102.6,1008.2,78.6,16.3,162.2,13.9,6.0,0.96
153,Sơn La,2019-06-03,1559494800,30.6,21.7,25.9,22.1,80.9,12.0,100.0,4.17,['rain'],32.4,6.8,327.9,1007.9,84.1,14.0,231.5,20.1,8.0,0.0
154,Sơn La,2019-06-04,1559581200,31.5,22.5,26.3,22.5,80.2,23.0,100.0,8.33,['rain'],32.4,7.2,317.3,1007.0,48.3,20.0,251.5,21.9,8.0,0.03
155,Sơn La,2019-06-05,1559667600,31.3,21.7,25.6,22.1,82.3,34.0,100.0,12.5,['rain'],40.0,14.4,3.0,1007.2,64.8,15.3,245.3,21.2,9.0,0.06
156,Sơn La,2019-06-06,1559754000,31.3,21.7,26.6,22.1,77.1,1.1,100.0,16.67,['rain'],31.3,10.8,344.8,1008.4,59.0,20.0,224.6,19.5,8.0,0.1
157,Sơn La,2019-06-07,1559840400,31.0,22.7,27.0,23.4,81.3,0.7,100.0,29.17,['rain'],29.9,7.9,324.0,1008.8,76.0,20.0,248.7,21.5,8.0,0.14
158,Sơn La,2019-06-08,1559926800,30.8,23.2,26.7,23.4,82.6,0.1,100.0,4.17,['rain'],37.4,7.9,334.1,1007.6,76.8,17.5,232.9,20.1,8.0,0.17
159,Sơn La,2019-06-09,1560013200,33.7,23.6,28.6,23.3,74.8,0.0,0.0,0.0,,36.0,11.2,326.7,1004.2,76.6,20.0,258.6,22.4,8.0,0.21
160,Sơn La,2019-06-10,1560099600,33.5,24.6,29.2,23.7,73.3,0.1,100.0,4.17,['rain'],33.1,11.9,320.5,1002.6,84.3,20.0,236.1,20.4,7.0,0.25
161,Sơn La,2019-06-11,1560186000,31.8,25.2,28.4,23.9,77.7,3.1,100.0,20.83,['rain'],29.2,7.2,348.8,1003.6,87.5,20.0,195.1,16.9,7.0,0.28
162,Sơn La,2019-06-12,1560272400,33.6,24.6,28.9,23.0,72.0,1.0,100.0,12.5,['rain'],34.6,11.2,327.8,1004.1,82.6,20.0,239.6,20.9,8.0,0.32
163,Sơn La,2019-06-13,1560358800,31.4,24.9,27.6,22.8,75.7,17.0,100.0,4.17,['rain'],37.1,10.1,332.1,1004.7,90.2,20.0,182.7,15.8,5.0,0.35
164,Sơn La,2019-06-14,1560445200,30.4,24.1,26.8,23.2,81.6,6.0,100.0,8.33,['rain'],42.5,11.2,341.9,1004.4,96.1,17.5,196.3,16.9,7.0,0.39
165,Sơn La,2019-06-15,1560531600,31.5,24.4,27.5,23.3,78.8,1.1,100.0,20.83,['rain'],39.2,10.1,334.6,1004.0,92.0,20.0,196.7,17.2,7.0,0.42
166,Sơn La,2019-06-16,1560618000,32.3,24.4,27.6,23.0,77.1,0.3,100.0,8.33,['rain'],40.7,10.8,324.2,1003.7,95.7,20.0,212.0,18.3,8.0,0.46
167,Sơn La,2019-06-17,1560704400,31.4,24.2,27.5,23.2,78.4,4.3,100.0,41.67,['rain'],29.5,8.3,311.1,1004.1,96.3,18.8,182.0,15.7,7.0,0.5
168,Sơn La,2019-06-18,1560790800,29.2,23.1,25.6,23.1,87.1,10.2,100.0,8.33,['rain'],23.8,6.1,111.5,1005.9,98.6,16.3,150.3,12.7,7.0,0.53
169,Sơn La,2019-06-19,1560877200,32.2,23.2,27.1,23.3,80.9,0.1,100.0,4.17,['rain'],32.0,10.8,332.3,1005.8,89.9,17.5,216.4,18.7,8.0,0.56
170,Sơn La,2019-06-20,1560963600,32.6,24.6,28.3,23.4,76.0,0.3,100.0,4.17,['rain'],33.8,7.9,324.4,1005.7,74.9,17.5,254.5,22.0,8.0,0.59
171,Sơn La,2019-06-21,1561050000,34.4,23.4,29.1,22.7,70.0,0.0,0.0,0.0,,39.6,13.3,325.8,1004.4,23.1,20.0,279.1,24.2,9.0,0.62
172,Sơn La,2019-06-22,1561136400,35.3,24.4,30.2,22.9,66.6,0.0,0.0,0.0,,35.6,12.6,328.3,1002.7,67.9,20.0,295.1,25.7,9.0,0.66
173,Sơn La,2019-06-23,1561222800,33.3,24.9,29.3,23.5,71.9,0.4,100.0,8.33,['rain'],31.7,10.8,321.9,1002.9,90.0,20.0,243.4,20.9,8.0,0.69
174,Sơn La,2019-06-24,1561309200,28.2,24.9,26.1,23.3,84.8,3.1,100.0,45.83,['rain'],34.6,10.8,21.0,1005.8,95.2,20.0,128.9,11.0,5.0,0.72
175,Sơn La,2019-06-25,1561395600,30.4,23.2,26.8,22.8,79.3,3.7,100.0,29.17,['rain'],32.0,7.9,342.1,1006.3,91.7,17.5,163.1,14.1,5.0,0.75
176,Sơn La,2019-06-26,1561482000,31.0,23.3,26.7,23.5,83.4,2.0,100.0,4.17,['rain'],41.8,9.7,338.2,1004.3,92.1,20.0,187.7,16.1,6.0,0.79
177,Sơn La,2019-06-27,1561568400,32.6,23.2,27.5,22.9,77.3,0.5,100.0,16.67,['rain'],35.6,12.6,326.8,1000.8,92.9,20.0,242.6,20.8,8.0,0.82
178,Sơn La,2019-06-28,1561654800,33.5,24.2,28.9,22.7,71.0,0.0,0.0,0.0,,40.3,14.4,308.0,1000.1,78.0,20.0,249.4,21.7,7.0,0.85
179,Sơn La,2019-06-29,1561741200,32.2,26.1,28.9,22.9,70.8,1.4,100.0,8.33,['rain'],34.9,11.5,308.4,1001.1,88.7,20.0,249.0,21.6,8.0,0.88
180,Sơn La,2019-06-30,1561827600,29.7,23.7,26.0,22.8,83.4,5.0,100.0,4.17,['rain'],32.4,14.4,315.5,1003.6,99.1,18.8,174.2,15.2,6.0,0.92
181,Sơn La,2019-07-01,1561914000,27.6,22.7,24.9,22.5,87.1,30.0,100.0,8.33,['rain'],24.1,6.8,299.3,1004.8,95.8,15.8,116.0,10.0,5.0,0.95
182,Sơn La,2019-07-02,1562000400,30.7,22.9,26.0,23.3,85.8,0.3,100.0,4.17,['rain'],20.9,6.1,280.3,1003.8,93.8,18.8,205.8,17.8,7.0,0.98
183,Sơn La,2019-07-03,1562086800,31.6,23.1,27.1,23.7,82.3,0.7,100.0,4.17,['rain'],23.8,10.8,285.3,1001.0,95.4,20.0,234.4,20.2,7.0,0.0
184,Sơn La,2019-07-04,1562173200,26.7,23.6,24.9,23.6,92.5,9.3,100.0,12.5,['rain'],34.2,9.0,269.3,1000.6,100.0,14.0,48.5,4.1,2.0,0.05
185,Sơn La,2019-07-05,1562259600,31.3,23.4,26.5,23.7,85.4,2.0,100.0,4.17,['rain'],38.5,5.8,323.0,1003.6,96.6,16.3,213.5,18.5,8.0,0.09
186,Sơn La,2019-07-06,1562346000,31.2,24.1,26.7,22.5,78.9,0.3,100.0,12.5,['rain'],36.4,18.0,304.1,1003.8,96.7,18.8,210.5,18.0,6.0,0.12
187,Sơn La,2019-07-07,1562432400,31.8,23.9,27.8,22.8,75.4,0.2,100.0,8.33,['rain'],36.7,10.8,314.9,1003.5,93.7,20.0,227.9,19.6,8.0,0.16
188,Sơn La,2019-07-08,1562518800,31.5,23.9,27.7,22.8,76.0,0.0,0.0,0.0,,37.8,12.2,322.0,1004.2,86.3,20.0,215.2,18.5,7.0,0.19
189,Sơn La,2019-07-09,1562605200,29.6,24.6,26.9,23.1,80.3,1.9,100.0,20.83,['rain'],36.4,11.9,313.2,1003.9,96.7,20.0,170.4,14.6,6.0,0.25
190,Sơn La,2019-07-10,1562691600,26.4,23.7,25.1,23.6,91.8,1.3,100.0,8.33,['rain'],33.8,4.7,355.2,1005.1,99.9,12.5,97.1,8.3,4.0,0.26
191,Sơn La,2019-07-11,1562778000,27.6,22.9,24.9,23.1,89.8,0.8,100.0,8.33,['rain'],34.2,9.0,339.1,1007.4,99.7,11.3,115.6,10.2,4.0,0.3
192,Sơn La,2019-07-12,1562864400,30.9,23.4,26.5,22.8,80.9,0.7,100.0,25.0,['rain'],46.4,12.6,315.2,1006.7,95.1,17.5,226.5,19.4,8.0,0.33
193,Sơn La,2019-07-13,1562950800,31.1,23.1,26.6,23.2,82.2,1.2,100.0,20.83,['rain'],45.0,10.8,327.9,1005.0,93.8,18.8,197.3,17.1,7.0,0.37
194,Sơn La,2019-07-14,1563037200,27.7,23.7,25.3,23.4,89.7,0.1,100.0,4.17,['rain'],25.2,7.2,340.1,1004.0,98.8,20.0,108.2,9.3,4.0,0.4
195,Sơn La,2019-07-15,1563123600,29.8,22.6,25.6,23.1,86.7,0.2,100.0,4.17,['rain'],32.0,6.5,2.3,1003.5,97.0,16.3,146.4,12.7,6.0,0.44
196,Sơn La,2019-07-16,1563210000,28.6,21.9,25.2,22.8,87.0,101.0,100.0,8.33,['rain'],26.3,5.4,339.1,1005.0,89.9,16.3,141.1,12.0,6.0,0.48
197,Sơn La,2019-07-17,1563296400,32.4,23.3,27.7,23.9,80.9,0.6,100.0,4.17,['rain'],23.0,5.4,333.6,1003.6,66.5,20.0,265.3,23.0,8.0,0.5
198,Sơn La,2019-07-18,1563382800,33.2,24.4,28.8,24.5,78.9,0.3,100.0,8.33,['rain'],34.6,9.0,326.9,1002.1,79.1,20.0,255.2,21.9,8.0,0.54
199,Sơn La,2019-07-19,1563469200,33.8,24.7,28.9,24.3,77.9,0.0,0.0,0.0,,36.4,9.0,308.9,1002.3,88.6,20.0,260.7,22.4,9.0,0.58
200,Sơn La,2019-07-20,1563555600,30.7,24.7,27.5,24.0,81.6,0.1,100.0,4.17,['rain'],35.6,8.3,343.9,1004.8,92.1,18.8,241.1,20.8,8.0,0.61
201,Sơn La,2019-07-21,1563642000,30.8,22.4,26.7,23.6,83.4,7.0,100.0,4.17,['rain'],38.2,14.4,337.8,1005.9,88.6,17.5,226.1,19.4,7.0,0.64
202,Sơn La,2019-07-22,1563728400,29.9,22.4,25.5,22.5,84.6,4.1,100.0,8.33,['rain'],39.2,10.8,317.2,1005.2,97.2,16.3,203.7,17.7,8.0,0.67
203,Sơn La,2019-07-23,1563814800,27.6,22.0,24.3,22.2,88.8,25.0,100.0,12.5,['rain'],41.8,10.8,314.5,1004.5,99.9,10.3,139.5,12.0,5.0,0.71
204,Sơn La,2019-07-24,1563901200,26.9,22.9,24.5,23.0,91.1,0.1,100.0,4.17,['rain'],22.3,7.2,234.8,1004.9,99.5,15.0,111.3,9.8,6.0,0.74
205,Sơn La,2019-07-25,1563987600,29.8,22.7,25.3,23.5,89.9,2.8,100.0,8.33,['rain'],25.9,7.2,103.6,1006.5,96.9,14.3,193.5,16.6,7.0,0.75
206,Sơn La,2019-07-26,1564074000,33.9,22.9,25.9,23.1,85.8,9.0,100.0,8.33,['rain'],28.1,7.2,301.9,1006.3,88.2,15.0,189.8,16.4,7.0,0.81
207,Sơn La,2019-07-27,1564160400,31.2,22.6,26.6,22.7,80.3,0.3,100.0,12.5,['rain'],34.6,8.3,293.3,1005.9,62.2,17.5,256.0,22.2,9.0,0.84
208,Sơn La,2019-07-28,1564246800,32.1,23.7,27.5,23.4,79.8,0.1,100.0,4.17,['rain'],25.2,10.8,282.8,1005.8,86.8,16.3,252.9,21.9,8.0,0.87
209,Sơn La,2019-07-29,1564333200,31.1,23.9,27.2,23.5,80.7,2.0,100.0,8.33,['rain'],30.6,18.0,319.2,1005.6,85.3,17.5,230.5,19.9,8.0,0.9
210,Sơn La,2019-07-30,1564419600,28.9,22.2,25.3,22.7,86.0,24.0,100.0,8.33,['rain'],24.8,10.8,337.9,1004.9,93.1,15.3,198.9,17.2,7.0,0.94
211,Sơn La,2019-07-31,1564506000,29.1,22.1,25.1,23.2,89.5,31.0,100.0,12.5,['rain'],22.7,5.0,101.1,1004.7,78.5,15.0,198.8,17.2,7.0,0.97
212,Sơn La,2019-08-01,1564592400,30.8,22.2,26.0,22.7,83.4,6.5,100.0,20.83,['rain'],28.4,9.4,338.0,1002.7,78.0,17.5,220.6,19.0,7.0,0.0
213,Sơn La,2019-08-02,1564678800,30.6,22.2,25.6,23.4,88.1,8.0,100.0,4.17,['rain'],39.6,9.7,311.3,1000.9,92.0,14.0,164.8,14.2,6.0,0.04
214,Sơn La,2019-08-03,1564765200,25.4,22.4,24.0,23.3,96.4,22.0,100.0,12.5,['rain'],40.3,11.2,296.3,999.6,100.0,11.3,41.6,3.6,1.0,0.07
215,Sơn La,2019-08-04,1564851600,26.7,22.9,24.4,23.1,92.4,5.4,100.0,12.5,['rain'],43.6,9.7,134.8,1000.7,98.3,11.0,91.8,7.8,4.0,0.11
216,Sơn La,2019-08-05,1564938000,29.5,22.7,25.0,23.2,90.1,1.0,100.0,8.33,['rain'],21.6,7.2,134.8,1004.4,95.3,15.0,136.6,11.8,5.0,0.14
217,Sơn La,2019-08-06,1565024400,30.7,22.4,26.2,23.2,84.5,19.0,100.0,4.17,['rain'],25.2,6.1,316.4,1005.1,77.2,18.8,204.4,17.5,8.0,0.18
218,Sơn La,2019-08-07,1565110800,30.9,23.2,26.7,23.6,83.9,4.0,100.0,4.17,['rain'],29.5,8.3,297.6,1003.2,57.5,20.0,235.0,20.4,8.0,0.21
219,Sơn La,2019-08-08,1565197200,30.9,23.1,26.5,23.8,85.4,2.0,100.0,4.17,['rain'],29.5,8.3,298.2,1001.8,77.9,15.5,220.1,19.0,8.0,0.25
220,Sơn La,2019-08-09,1565283600,29.7,21.7,25.5,23.0,87.0,30.0,100.0,4.17,['rain'],21.6,7.6,122.3,1001.9,85.8,16.3,145.7,12.6,7.0,0.28
221,Sơn La,2019-08-10,1565370000,31.6,22.7,26.7,23.5,83.5,7.1,100.0,16.67,['rain'],27.4,7.6,119.7,1001.8,63.0,20.0,246.1,21.2,8.0,0.32
222,Sơn La,2019-08-11,1565456400,32.9,23.6,27.7,24.0,81.3,3.4,100.0,25.0,['rain'],18.7,5.8,335.8,1002.4,57.9,20.0,236.9,20.5,9.0,0.35
223,Sơn La,2019-08-12,1565542800,31.6,23.8,26.5,23.4,83.6,5.6,100.0,41.67,['rain'],33.8,10.8,305.3,1004.3,82.8,20.0,209.8,18.0,8.0,0.38
224,Sơn La,2019-08-13,1565629200,32.7,23.8,26.9,23.1,80.5,2.6,100.0,25.0,['rain'],37.8,12.2,301.3,1005.0,57.5,20.0,227.6,19.7,9.0,0.42
225,Sơn La,2019-08-14,1565715600,32.4,23.7,27.4,22.8,77.4,0.0,0.0,0.0,,31.3,9.4,294.0,1004.9,71.8,20.0,258.7,22.1,9.0,0.45
226,Sơn La,2019-08-15,1565802000,32.6,23.2,26.9,23.2,81.0,1.9,100.0,25.0,['rain'],28.4,10.8,278.5,1004.1,68.3,18.8,225.6,19.6,8.0,0.5
227,Sơn La,2019-08-16,1565888400,30.1,22.6,25.4,22.9,86.8,8.5,100.0,54.17,['rain'],22.7,10.8,244.3,1003.2,78.7,18.8,194.0,16.6,8.0,0.52
228,Sơn La,2019-08-17,1565974800,30.1,22.4,25.2,23.1,88.7,16.0,100.0,4.17,['rain'],20.9,5.0,203.6,1005.1,94.2,17.5,160.4,13.6,6.0,0.56
229,Sơn La,2019-08-18,1566061200,31.9,22.7,26.5,23.4,84.0,0.9,100.0,4.17,['rain'],33.5,11.9,309.1,1006.0,86.2,17.5,195.4,16.9,8.0,0.59
230,Sơn La,2019-08-19,1566147600,31.1,23.9,27.2,23.2,79.7,0.2,100.0,8.33,['rain'],31.3,9.7,305.1,1005.1,87.2,20.0,212.1,18.4,7.0,0.62
231,Sơn La,2019-08-20,1566234000,31.7,24.0,26.5,23.5,84.0,0.7,100.0,4.17,['rain'],31.3,9.4,77.2,1004.8,78.1,16.3,198.8,17.0,8.0,0.66
232,Sơn La,2019-08-21,1566320400,29.0,22.1,25.4,23.1,87.2,5.0,100.0,37.5,['rain'],22.3,7.2,124.6,1006.2,91.2,16.3,160.6,14.1,5.0,0.69
233,Sơn La,2019-08-22,1566406800,27.9,22.6,24.9,22.9,89.0,0.5,100.0,4.17,['rain'],20.5,7.2,121.6,1007.0,83.8,18.8,146.8,12.7,7.0,0.72
234,Sơn La,2019-08-23,1566493200,29.7,22.6,25.1,22.1,84.1,6.3,100.0,45.83,['rain'],26.3,7.2,128.5,1008.8,77.8,20.0,213.1,18.3,7.0,0.75
235,Sơn La,2019-08-24,1566579600,30.5,22.0,25.7,22.2,82.4,1.6,100.0,37.5,['rain'],25.9,4.0,147.2,1007.6,65.7,20.0,237.3,20.5,8.0,0.79
236,Sơn La,2019-08-25,1566666000,32.1,21.7,26.6,22.5,79.6,2.3,100.0,37.5,['rain'],25.2,5.0,151.7,1005.5,62.7,20.0,257.4,22.0,9.0,0.82
237,Sơn La,2019-08-26,1566752400,32.7,22.1,27.2,23.3,80.7,0.2,100.0,4.17,['rain'],19.1,7.2,49.4,1004.3,84.2,20.0,254.6,21.9,9.0,0.86
238,Sơn La,2019-08-27,1566838800,28.9,23.6,25.7,23.2,86.7,1.0,100.0,4.17,['rain'],22.0,6.1,56.9,1005.5,94.8,20.0,174.2,15.1,7.0,0.89
239,Sơn La,2019-08-28,1566925200,30.8,22.9,26.0,22.8,82.9,6.0,100.0,8.33,['rain'],28.4,7.9,135.2,1008.4,71.6,16.3,210.1,18.2,7.0,0.93
240,Sơn La,2019-08-29,1567011600,32.5,21.7,26.6,22.8,81.1,0.7,100.0,20.83,['rain'],32.8,18.0,290.3,1005.5,71.7,18.8,258.0,22.2,9.0,0.96
241,Sơn La,2019-08-30,1567098000,28.5,22.2,24.5,22.3,87.4,8.0,100.0,12.5,['rain'],45.4,7.2,129.2,1003.9,99.7,8.3,127.3,11.0,6.0,0.0
242,Sơn La,2019-08-31,1567184400,27.3,22.1,24.4,21.8,85.8,16.0,100.0,4.17,['rain'],46.4,10.8,123.9,1006.0,98.6,15.5,112.1,9.6,5.0,0.03
243,Sơn La,2019-09-01,1567270800,26.4,22.6,24.0,22.5,91.0,1.0,100.0,4.17,['rain'],27.0,7.2,146.2,1008.3,95.4,17.5,81.9,7.1,4.0,0.06
244,Sơn La,2019-09-02,1567357200,30.2,21.9,25.4,22.2,83.5,1.0,100.0,4.17,['rain'],27.7,7.2,115.4,1007.8,68.1,16.3,221.1,19.0,8.0,0.09
245,Sơn La,2019-09-03,1567443600,27.2,21.9,24.8,22.2,85.8,1.2,100.0,8.33,['rain'],34.2,10.8,105.2,1007.2,68.1,16.3,144.3,12.5,6.0,0.13
246,Sơn La,2019-09-04,1567530000,30.7,20.6,25.4,22.3,84.2,2.3,100.0,16.67,['rain'],25.6,6.5,138.3,1006.0,65.4,20.0,226.5,19.4,8.0,0.16
247,Sơn La,2019-09-05,1567616400,32.1,21.6,26.2,22.4,81.5,0.1,100.0,4.17,['rain'],16.2,7.2,114.2,1005.1,60.4,20.0,237.9,20.4,8.0,0.2
248,Sơn La,2019-09-06,1567702800,30.9,23.1,26.5,22.9,82.0,2.1,100.0,4.17,['rain'],23.0,10.8,287.7,1005.1,47.1,20.0,222.2,19.1,9.0,0.25
249,Sơn La,2019-09-07,1567789200,31.1,22.7,26.3,23.0,82.9,0.1,100.0,4.17,['rain'],31.0,10.8,299.6,1005.8,62.6,18.8,214.9,18.4,8.0,0.26
250,Sơn La,2019-09-08,1567875600,31.6,22.4,26.9,23.4,82.4,1.5,100.0,20.83,['rain'],31.3,9.7,328.9,1005.0,88.8,18.8,209.9,18.3,7.0,0.3
251,Sơn La,2019-09-09,1567962000,30.1,24.3,26.5,23.7,85.2,1.0,100.0,4.17,['rain'],32.4,9.0,340.9,1004.4,97.5,20.0,164.7,14.2,6.0,0.33
252,Sơn La,2019-09-10,1568048400,26.2,22.5,24.3,23.2,93.5,6.6,100.0,12.5,['rain'],25.2,6.5,61.9,1007.0,99.5,17.5,105.7,9.0,5.0,0.37
253,Sơn La,2019-09-11,1568134800,28.6,21.9,24.3,22.5,89.9,10.0,100.0,12.5,['rain'],23.0,5.8,126.4,1011.6,94.0,11.8,182.3,16.0,7.0,0.4
254,Sơn La,2019-09-12,1568221200,30.4,21.2,25.3,22.1,83.4,1.0,100.0,4.17,['rain'],18.4,7.2,113.7,1011.9,65.4,17.5,209.9,18.1,8.0,0.43
255,Sơn La,2019-09-13,1568307600,32.0,21.9,26.3,22.1,79.1,0.4,100.0,16.67,['rain'],16.6,7.9,112.9,1009.7,41.6,18.8,233.9,20.2,9.0,0.47
256,Sơn La,2019-09-14,1568394000,32.8,21.2,26.2,21.0,74.9,0.1,100.0,4.17,['rain'],22.3,10.8,131.0,1009.8,21.9,20.0,269.1,23.3,9.0,0.5
257,Sơn La,2019-09-15,1568480400,32.2,19.9,25.6,20.3,74.6,0.0,0.0,0.0,,18.0,7.6,106.7,1009.7,14.7,20.0,273.4,23.7,9.0,0.53
258,Sơn La,2019-09-16,1568566800,31.2,21.2,25.7,21.5,79.0,0.8,100.0,16.67,['rain'],22.0,7.2,117.7,1009.0,29.7,20.0,234.8,20.3,8.0,0.57
259,Sơn La,2019-09-17,1568653200,31.7,22.0,26.1,21.4,77.4,0.6,100.0,8.33,['rain'],20.9,6.8,112.9,1010.3,21.5,20.0,234.8,20.2,8.0,0.6
260,Sơn La,2019-09-18,1568739600,29.1,21.9,25.2,21.7,81.5,4.7,100.0,16.67,['rain'],33.1,18.0,132.5,1012.7,52.6,18.8,192.0,16.6,6.0,0.64
261,Sơn La,2019-09-19,1568826000,27.4,21.4,23.8,21.4,86.8,0.2,100.0,4.17,['rain'],31.7,7.2,124.5,1014.2,67.7,17.5,168.9,14.6,6.0,0.67
262,Sơn La,2019-09-20,1568912400,29.8,20.7,24.5,21.5,84.7,1.1,100.0,29.17,['rain'],24.1,7.2,128.6,1012.7,65.8,18.8,205.2,17.7,8.0,0.71
263,Sơn La,2019-09-21,1568998800,28.6,21.6,24.3,19.6,76.4,0.6,100.0,4.17,['rain'],27.4,7.6,131.8,1013.5,55.4,17.5,213.4,18.3,8.0,0.74
264,Sơn La,2019-09-22,1569085200,28.2,18.9,23.4,16.7,68.1,0.0,0.0,0.0,,22.7,8.3,132.7,1016.4,30.9,20.0,221.3,19.1,7.0,0.75
265,Sơn La,2019-09-23,1569171600,26.8,17.1,21.9,16.6,73.4,0.1,100.0,4.17,['rain'],28.4,9.4,129.5,1018.8,44.2,20.0,188.1,16.2,7.0,0.81
266,Sơn La,2019-09-24,1569258000,27.9,16.6,22.0,15.8,70.6,0.0,0.0,0.0,,25.6,10.8,128.8,1019.4,25.3,20.0,245.2,21.2,9.0,0.84
267,Sơn La,2019-09-25,1569344400,28.5,16.1,22.1,16.1,70.7,0.0,0.0,0.0,,22.3,10.8,124.2,1019.5,35.4,20.0,238.2,20.6,9.0,0.88
268,Sơn La,2019-09-26,1569430800,26.9,17.9,22.0,17.1,74.9,0.0,0.0,0.0,,20.2,6.5,102.2,1019.2,67.9,20.0,177.1,15.3,6.0,0.91
269,Sơn La,2019-09-27,1569517200,28.4,17.7,22.7,17.2,73.2,0.2,100.0,4.17,['rain'],20.9,6.5,95.3,1018.8,21.8,20.0,227.9,19.8,8.0,0.95
270,Sơn La,2019-09-28,1569603600,29.7,16.7,22.6,16.9,72.5,0.0,0.0,0.0,,18.0,10.8,117.3,1017.5,13.2,20.0,260.3,22.6,9.0,0.98
271,Sơn La,2019-09-29,1569690000,30.4,17.2,23.6,17.1,69.5,0.0,0.0,0.0,,15.1,10.8,72.4,1015.7,3.7,20.0,267.4,23.1,9.0,0.0
272,Sơn La,2019-09-30,1569776400,31.0,17.4,24.0,18.3,72.7,0.0,0.0,0.0,,17.6,7.6,79.8,1012.0,5.8,20.0,252.3,21.8,9.0,0.05
273,Sơn La,2019-10-01,1569862800,31.6,19.0,25.2,19.8,74.1,0.0,0.0,0.0,,22.0,7.9,53.3,1010.7,24.4,20.0,229.1,19.8,8.0,0.08
274,Sơn La,2019-10-02,1569949200,31.4,22.7,26.2,21.5,76.7,0.4,100.0,4.17,['rain'],24.8,10.8,313.9,1011.2,52.8,14.3,212.7,18.3,8.0,0.11
275,Sơn La,2019-10-03,1570035600,28.8,21.2,24.3,21.4,84.2,7.6,100.0,8.33,['rain'],27.4,5.4,13.1,1012.0,79.2,15.7,184.7,16.1,8.0,0.15
276,Sơn La,2019-10-04,1570122000,28.5,19.4,22.6,20.8,90.3,47.0,100.0,8.33,['rain'],24.8,4.3,121.2,1012.3,85.8,14.0,150.1,12.9,6.0,0.18
277,Sơn La,2019-10-05,1570208400,29.1,18.2,23.6,20.4,83.5,1.7,100.0,16.67,['rain'],23.4,7.9,109.7,1013.1,59.1,14.8,170.9,14.8,6.0,0.25
278,Sơn La,2019-10-06,1570294800,29.9,19.9,24.3,19.7,77.6,0.2,100.0,8.33,['rain'],25.6,7.6,124.3,1014.5,25.2,18.8,214.1,18.4,8.0,0.25
279,Sơn La,2019-10-07,1570381200,30.4,18.9,24.1,19.1,75.5,0.0,0.0,0.0,,24.1,7.9,111.9,1014.9,12.8,20.0,226.4,19.6,7.0,0.28
280,Sơn La,2019-10-08,1570467600,28.4,20.4,23.3,20.0,82.4,3.2,100.0,25.0,['rain'],24.8,7.2,124.7,1015.9,64.8,20.0,155.1,13.4,6.0,0.31
281,Sơn La,2019-10-09,1570554000,28.8,19.7,23.3,19.9,82.3,0.9,100.0,20.83,['rain'],20.9,10.8,132.0,1014.9,67.8,20.0,170.1,14.6,6.0,0.35
282,Sơn La,2019-10-10,1570640400,29.7,20.1,24.3,20.1,78.9,0.2,100.0,8.33,['rain'],23.0,6.8,123.8,1013.2,45.9,17.6,204.1,17.7,7.0,0.38
283,Sơn La,2019-10-11,1570726800,29.4,20.7,24.4,21.0,81.9,6.0,100.0,8.33,['rain'],21.6,7.6,103.0,1012.2,32.4,18.8,184.3,15.8,7.0,0.41
284,Sơn La,2019-10-12,1570813200,28.0,20.9,23.5,21.2,87.7,1.7,100.0,29.17,['rain'],20.9,10.8,101.1,1012.3,68.1,18.8,147.8,12.5,6.0,0.44
285,Sơn La,2019-10-13,1570899600,27.9,21.4,23.8,20.3,81.9,1.4,100.0,37.5,['rain'],32.0,10.8,118.9,1014.7,80.9,18.8,144.9,12.4,7.0,0.48
