datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2021-11-13,1636736400,23.4,18.5,20.3,23.4,18.5,20.3,18.9,91.7,8.3,100.0,62.5,['rain'],0.0,0.0,37.1,13.3,53.7,1014.6,99.1,,140.1,11.9,6.0,05:42:35,1636756955,17:18:14,1636798694,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,
2021-11-14,1636822800,21.0,18.4,19.5,21.0,18.4,19.5,18.9,96.6,47.4,100.0,83.33,['rain'],0.0,0.0,33.8,8.6,49.8,1014.8,99.6,,49.8,4.5,2.0,05:42:59,1636843379,17:18:09,1636885089,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-11-15,1636909200,22.4,18.4,19.9,22.4,18.4,19.9,19.0,94.8,17.0,100.0,100.0,['rain'],0.0,0.0,34.6,10.8,63.5,1013.5,99.8,,104.8,9.1,4.0,05:43:23,1636929803,17:18:05,1636971485,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-11-16,1636995600,22.6,18.7,20.1,22.6,18.7,20.1,18.9,93.1,7.9,100.0,54.17,['rain'],0.0,0.0,39.2,13.7,64.9,1013.6,96.8,,141.1,12.2,5.0,05:43:48,1637016228,17:18:02,1637057882,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-11-17,1637082000,23.7,18.7,20.7,23.7,18.7,20.7,19.4,92.6,3.8,100.0,66.67,['rain'],0.0,0.0,41.0,15.5,54.1,1013.9,95.2,,138.7,11.9,5.0,05:44:13,1637102653,17:18:00,1637144280,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,
2021-11-18,1637168400,22.9,18.5,20.3,22.9,18.5,20.3,18.8,91.8,7.5,100.0,41.67,['rain'],0.0,0.0,42.5,11.9,56.0,1012.9,91.2,,171.3,14.6,6.0,05:44:39,1637189079,17:17:59,1637230679,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-11-19,1637254800,24.5,17.8,20.4,24.5,17.8,20.4,18.3,88.2,0.9,100.0,29.17,['rain'],0.0,0.0,34.9,12.2,40.0,1012.0,78.6,,184.8,16.1,7.0,05:45:05,1637275505,17:17:59,1637317079,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-11-20,1637341200,23.0,18.2,19.8,23.0,18.2,19.8,17.9,89.2,6.2,100.0,41.67,['rain'],0.0,0.0,34.9,10.8,51.3,1011.9,68.5,,140.7,12.0,6.0,05:45:32,1637361932,17:18:00,1637403480,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-11-21,1637427600,23.8,17.3,20.5,23.8,17.3,20.5,18.8,89.9,3.3,100.0,62.5,['rain'],0.0,0.0,37.4,10.8,59.1,1013.3,72.0,,190.2,16.3,7.0,05:46:00,1637448360,17:18:03,1637489883,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,
2021-11-22,1637514000,23.3,19.0,20.3,23.3,19.0,20.3,18.6,90.2,5.9,100.0,41.67,['rain'],0.0,0.0,37.4,12.2,57.7,1014.2,94.1,,162.9,14.1,6.0,05:46:27,1637534787,17:18:06,1637576286,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-11-23,1637600400,21.6,18.1,19.5,21.6,18.1,19.5,17.6,89.2,10.4,100.0,45.83,['rain'],0.0,0.0,56.5,16.6,42.6,1014.6,96.2,,103.1,8.8,5.0,05:46:56,1637621216,17:18:11,1637662691,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,
2021-11-24,1637686800,22.7,17.8,19.9,22.7,17.8,19.9,17.9,88.7,1.8,100.0,45.83,['rain'],0.0,0.0,58.0,22.3,49.5,1014.8,93.7,,183.2,15.6,7.0,05:47:25,1637707645,17:18:17,1637749097,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,
2021-11-25,1637773200,20.8,17.7,19.2,20.8,17.7,19.2,17.0,87.3,1.7,100.0,45.83,['rain'],0.0,0.0,50.0,15.1,42.2,1015.2,99.6,,86.7,7.4,3.0,05:47:54,1637794074,17:18:24,1637835504,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-11-26,1637859600,20.8,17.5,18.8,20.8,17.5,18.8,16.6,87.5,3.2,100.0,45.83,['rain'],0.0,0.0,50.8,17.6,36.0,1014.3,99.6,,101.4,8.8,4.0,05:48:24,1637880504,17:18:32,1637921912,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,
2021-11-27,1637946000,18.8,16.9,18.0,18.8,16.9,18.0,17.3,95.8,61.0,100.0,100.0,['rain'],0.0,0.0,60.5,12.6,30.1,1014.1,100.0,,21.5,1.8,1.0,05:48:54,1637966934,17:18:41,1638008321,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-11-28,1638032400,21.6,18.4,19.5,21.6,18.4,19.5,18.5,93.8,106.5,100.0,100.0,['rain'],0.0,0.0,49.7,10.4,54.2,1013.0,100.0,,16.2,1.4,1.0,05:49:24,1638053364,17:18:51,1638094731,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-11-29,1638118800,21.5,18.6,19.6,21.5,18.6,19.6,18.6,94.1,49.3,100.0,100.0,['rain'],0.0,0.0,36.4,10.4,66.8,1013.1,100.0,,44.4,3.8,2.0,05:49:55,1638139795,17:19:02,1638181142,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-11-30,1638205200,21.3,18.6,19.5,21.3,18.6,19.5,18.6,94.5,17.9,100.0,100.0,['rain'],0.0,0.0,37.4,11.5,64.8,1014.1,100.0,,74.2,6.4,3.0,05:50:26,1638226226,17:19:14,1638267554,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-12-01,1638291600,21.7,16.5,18.5,21.7,16.5,18.5,15.6,84.0,1.0,100.0,25.0,['rain'],0.0,0.0,66.2,20.9,42.1,1015.6,85.9,,190.1,16.4,7.0,05:50:58,1638312658,17:19:28,1638353968,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,['remote'],obs,
2021-12-02,1638378000,21.4,15.1,17.6,21.4,15.1,17.6,14.8,84.0,0.2,100.0,8.33,['rain'],0.0,0.0,54.0,19.8,33.2,1016.5,82.1,,174.5,15.1,6.0,05:51:29,1638399089,17:19:42,1638440382,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,
2021-12-03,1638464400,20.5,13.7,16.3,20.5,13.7,16.3,13.3,83.1,0.0,0.0,0.0,,0.0,0.0,46.4,15.1,25.2,1017.5,93.7,,196.2,17.0,7.0,05:52:01,1638485521,17:19:57,1638526797,0.96,Overcast,Cloudy skies throughout the day.,cloudy,['remote'],obs,
2021-12-04,1638550800,20.2,11.5,15.3,20.2,11.5,15.3,11.1,77.0,0.0,0.0,0.0,,0.0,0.0,35.6,11.9,21.2,1017.1,91.1,,234.4,20.1,8.0,05:52:33,1638571953,17:20:13,1638613213,0.0,Overcast,Cloudy skies throughout the day.,cloudy,['remote'],obs,
2021-12-05,1638637200,21.1,13.6,17.5,21.1,13.6,17.5,15.4,87.6,1.1,100.0,25.0,['rain'],0.0,0.0,48.6,17.6,31.6,1016.0,99.3,,140.4,12.2,5.0,05:53:05,1638658385,17:20:31,1638699631,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-12-06,1638723600,21.6,15.7,17.9,21.6,15.7,17.9,15.1,84.5,0.4,100.0,16.67,['rain'],0.0,0.0,50.4,17.6,37.5,1015.8,71.8,,185.3,16.1,7.0,05:53:38,1638744818,17:20:49,1638786049,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,
2021-12-07,1638810000,21.3,14.8,17.5,21.3,14.8,17.5,14.3,82.0,0.0,0.0,0.0,,0.0,0.0,44.3,14.8,29.1,1016.5,99.2,,169.4,14.7,7.0,05:54:10,1638831250,17:21:08,1638872468,0.1,Overcast,Cloudy skies throughout the day.,cloudy,['remote'],obs,
2021-12-08,1638896400,21.7,14.1,17.8,21.7,14.1,17.8,16.0,89.0,2.0,100.0,41.67,['rain'],0.0,0.0,45.0,15.5,33.0,1016.6,97.6,,141.5,12.3,5.0,05:54:43,1638917683,17:21:28,1638958888,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,
2021-12-09,1638982800,21.0,16.7,18.8,21.0,16.7,18.8,16.5,87.0,1.5,100.0,45.83,['rain'],0.0,0.0,52.9,19.8,44.7,1017.3,75.7,,161.3,13.9,6.0,05:55:15,1639004115,17:21:49,1639045309,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-12-10,1639069200,22.4,15.3,17.9,22.4,15.3,17.9,13.9,78.3,0.0,0.0,0.0,,0.0,0.0,48.6,16.6,35.3,1016.9,51.5,,230.5,19.9,8.0,05:55:48,1639090548,17:22:11,1639131731,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,
2021-12-11,1639155600,23.4,15.5,18.6,23.4,15.5,18.6,15.4,82.2,0.0,0.0,0.0,,0.0,0.0,43.6,15.1,36.4,1016.8,76.8,,195.2,16.7,8.0,05:56:20,1639176980,17:22:33,1639218153,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,
2021-12-12,1639242000,22.9,16.6,18.9,22.9,16.6,18.9,16.0,83.6,0.0,0.0,0.0,,0.0,0.0,56.9,19.4,37.2,1016.5,84.1,,199.6,17.2,7.0,05:56:53,1639263413,17:22:57,1639304577,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,
2021-12-13,1639328400,21.0,16.8,18.1,21.0,16.8,18.1,15.7,86.1,0.3,100.0,12.5,['rain'],0.0,0.0,64.1,22.3,35.9,1015.8,99.4,,137.9,12.0,6.0,05:57:25,1639349845,17:23:21,1639391001,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-12-14,1639414800,21.8,16.7,18.7,21.8,16.7,18.7,16.5,87.6,0.3,100.0,12.5,['rain'],0.0,0.0,54.7,19.1,44.1,1014.6,90.5,,173.8,15.1,7.0,05:57:57,1639436277,17:23:46,1639477426,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-12-15,1639501200,24.2,16.8,19.6,24.2,16.8,19.6,17.0,85.5,0.9,100.0,20.83,['rain'],0.0,0.0,43.9,15.8,47.8,1014.1,79.7,,181.0,15.5,7.0,05:58:29,1639522709,17:24:11,1639563851,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,
2021-12-16,1639587600,24.4,16.9,20.1,24.4,16.9,20.1,17.3,84.6,0.2,100.0,8.33,['rain'],0.0,0.0,33.1,10.1,51.1,1014.6,58.4,,200.0,17.3,7.0,05:59:01,1639609141,17:24:38,1639650278,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,
2021-12-17,1639674000,23.5,16.2,19.2,23.5,16.2,19.2,15.8,81.1,0.0,0.0,0.0,,0.0,0.0,45.7,14.4,26.8,1014.8,99.2,,193.1,16.7,7.0,05:59:33,1639695573,17:25:05,1639736705,0.43,Overcast,Cloudy skies throughout the day.,cloudy,['remote'],obs,
2021-12-18,1639760400,21.2,16.4,18.2,21.2,16.4,18.2,15.0,82.1,0.6,100.0,12.5,['rain'],0.0,0.0,63.0,21.2,17.9,1014.5,99.6,,141.3,12.1,6.0,06:00:04,1639782004,17:25:32,1639823132,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,
2021-12-19,1639846800,18.4,15.6,16.9,18.4,15.6,16.9,15.2,89.7,5.2,100.0,50.0,['rain'],0.0,0.0,53.3,15.5,333.8,1013.5,100.0,,70.6,6.1,3.0,06:00:35,1639868435,17:26:01,1639909561,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-12-20,1639933200,24.1,15.5,19.4,24.1,15.5,19.4,15.7,80.2,0.3,100.0,12.5,['rain'],0.0,0.0,33.5,9.4,196.5,1015.2,89.1,,186.6,16.2,8.0,06:01:06,1639954866,17:26:29,1639995989,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,
2021-12-21,1640019600,22.7,17.1,19.4,22.7,17.1,19.4,17.3,88.1,1.7,100.0,29.17,['rain'],0.0,0.0,25.2,6.8,107.9,1016.2,72.2,,162.5,14.1,6.0,06:01:36,1640041296,17:26:59,1640082419,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-12-22,1640106000,22.8,17.3,19.4,22.8,17.3,19.4,17.2,87.8,2.5,100.0,54.17,['rain'],0.0,0.0,24.1,7.2,56.0,1016.0,88.4,,152.5,13.1,6.0,06:02:06,1640127726,17:27:29,1640168849,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,
2021-12-23,1640192400,23.3,16.6,19.3,23.3,16.6,19.3,16.5,84.5,0.8,100.0,29.17,['rain'],0.0,0.0,31.0,10.4,72.7,1015.7,79.8,,194.2,16.9,7.0,06:02:35,1640214155,17:27:59,1640255279,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,
2021-12-24,1640278800,23.8,15.6,19.2,23.8,15.6,19.2,15.9,82.1,0.7,100.0,20.83,['rain'],0.0,0.0,27.4,6.5,52.6,1015.7,59.5,,215.7,18.7,8.0,06:03:04,1640300584,17:28:30,1640341710,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,
2021-12-25,1640365200,24.1,16.2,19.3,24.1,16.2,19.3,15.8,81.1,0.0,0.0,0.0,,0.0,0.0,42.5,14.4,56.7,1016.3,57.0,,203.4,17.5,8.0,06:03:32,1640387012,17:29:01,1640428141,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,
2021-12-26,1640451600,22.5,17.5,19.5,22.5,17.5,19.5,17.2,87.1,1.4,100.0,29.17,['rain'],0.0,0.0,43.2,15.1,49.9,1017.3,82.8,,178.0,15.4,6.0,06:04:00,1640473440,17:29:33,1640514573,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-12-27,1640538000,22.1,17.2,19.0,22.1,17.2,19.0,17.4,90.7,4.6,100.0,33.33,['rain'],0.0,0.0,35.6,11.5,48.6,1017.5,81.9,,177.8,15.5,7.0,06:04:28,1640559868,17:30:05,1640601005,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-12-28,1640624400,21.9,17.7,19.3,21.9,17.7,19.3,18.0,92.2,8.6,100.0,66.67,['rain'],0.0,0.0,49.0,15.1,61.4,1017.5,93.6,,153.6,13.3,6.0,06:04:54,1640646294,17:30:37,1640687437,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,
2021-12-29,1640710800,23.1,17.2,18.9,23.1,17.2,18.9,17.3,90.8,6.0,100.0,79.17,['rain'],0.0,0.0,53.3,18.7,58.5,1017.5,92.5,,158.2,13.6,7.0,06:05:20,1640732720,17:31:09,1640773869,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,
2021-12-30,1640797200,20.6,16.5,18.3,20.6,16.5,18.3,15.6,85.1,1.2,100.0,29.17,['rain'],0.0,0.0,61.6,22.7,47.8,1018.9,93.6,,178.0,15.5,6.0,06:05:46,1640819146,17:31:42,1640860302,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2021-12-31,1640883600,21.6,15.7,17.7,21.6,15.7,17.7,14.2,80.6,0.0,0.0,0.0,,0.0,0.0,64.1,21.6,45.1,1018.8,68.6,,230.7,19.8,8.0,06:06:10,1640905570,17:32:15,1640946735,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,
2022-01-01,1640970000,20.5,15.9,17.7,20.5,15.9,17.7,15.4,86.5,0.0,0.0,0.0,,0.0,0.0,60.5,22.3,43.6,1018.2,78.2,,174.4,15.0,7.0,06:06:34,1640991994,17:32:48,1641033168,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,
2022-01-02,1641056400,20.7,16.0,17.9,20.7,16.0,17.9,15.6,87.3,0.1,100.0,4.17,['rain'],0.0,0.0,56.5,19.8,44.5,1017.5,96.6,,175.1,15.2,6.0,06:06:57,1641078417,17:33:21,1641119601,0.98,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],obs,
2022-01-03,1641142800,20.2,16.3,17.8,20.2,16.3,17.8,15.9,89.0,0.3,100.0,12.5,['rain'],0.0,0.0,50.0,18.0,48.1,1016.7,99.6,,133.5,11.4,5.0,06:07:20,1641164840,17:33:55,1641206035,0.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],obs,
2022-01-04,1641229200,21.4,15.9,18.3,21.4,15.9,18.3,15.9,86.2,1.1,100.0,29.17,['rain'],0.0,0.0,42.5,14.0,43.0,1016.4,92.9,,155.6,13.6,6.0,06:07:42,1641251262,17:34:28,1641292468,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2022-01-05,1641315600,22.3,16.3,19.0,22.3,16.3,19.0,16.7,87.3,3.0,100.0,29.17,['rain'],0.0,0.0,31.7,10.8,51.4,1015.9,79.1,,169.1,14.6,6.0,06:08:02,1641337682,17:35:02,1641378902,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs,
2022-01-06,1641402000,22.1,16.5,19.0,22.1,16.5,19.0,16.4,85.3,1.1,100.0,25.0,['rain'],0.0,0.0,37.4,13.0,45.3,1016.7,78.1,,177.0,15.3,6.0,06:08:22,1641424102,17:35:35,1641465335,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,
2022-01-07,1641488400,22.8,16.5,18.9,22.8,16.5,18.9,15.4,80.5,0.0,0.0,0.0,,0.0,0.0,38.5,13.7,41.6,1017.3,34.4,,179.4,15.4,6.0,06:08:41,1641510521,17:36:08,1641551768,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,
2022-01-08,1641574800,23.3,14.6,18.5,23.3,14.6,18.5,13.9,75.3,0.0,0.0,0.0,,0.0,0.0,28.8,8.6,28.4,1016.5,22.9,,240.9,20.9,8.0,06:09:00,1641596940,17:36:42,1641638202,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,
2022-01-09,1641661200,22.8,15.6,18.8,22.8,15.6,18.8,16.3,85.8,1.2,100.0,25.0,['rain'],0.0,0.0,34.2,10.4,41.2,1015.6,65.7,,189.1,16.3,7.0,06:09:17,1641683357,17:37:15,1641724635,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,
2022-01-10,1641747600,23.7,13.4,18.6,23.7,13.4,18.6,15.8,84.7,0.0,0.0,0.0,,0.0,0.0,32.0,10.8,49.5,1016.2,72.0,17.2,196.1,16.9,7.0,06:09:33,1641769773,17:37:48,1641811068,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,10.0
2022-01-11,1641834000,23.3,10.7,16.0,23.3,10.7,16.0,10.2,74.3,0.0,0.0,0.0,,0.0,0.0,17.3,8.6,42.2,1016.9,25.5,22.4,274.0,23.6,8.0,06:09:49,1641856189,17:38:21,1641897501,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,10.0
2022-01-12,1641920400,24.1,9.4,15.1,24.1,8.9,15.0,10.7,78.9,0.1,100.0,4.17,['rain'],0.0,0.0,14.0,7.9,45.7,1017.0,48.6,19.1,250.8,21.8,8.0,06:10:03,1641942603,17:38:54,1641983934,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,10.0
2022-01-13,1642006800,22.5,9.4,14.2,22.5,8.7,14.1,9.2,76.3,0.0,0.0,0.0,,0.0,0.0,14.8,9.4,45.1,1017.3,81.4,21.8,265.1,22.8,8.0,06:10:16,1642029016,17:39:26,1642070366,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,10.0
2022-01-14,1642093200,22.5,8.6,14.3,22.5,7.9,14.2,9.8,77.4,0.0,0.0,0.0,,0.0,0.0,17.3,9.4,49.3,1017.0,82.9,24.1,249.6,21.4,8.0,06:10:29,1642115429,17:39:58,1642156798,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,10.0
2022-01-15,1642179600,24.6,9.1,15.4,24.6,9.1,15.4,7.1,62.5,0.0,0.0,0.0,,0.0,0.0,7.2,6.1,58.3,1016.6,66.0,24.1,275.5,24.0,8.0,06:10:40,1642201840,17:40:30,1642243230,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,10.0
2022-01-16,1642266000,23.6,9.9,15.6,23.6,9.9,15.6,9.3,69.5,0.0,0.0,0.0,,0.0,0.0,11.2,9.4,65.8,1016.6,25.6,21.0,269.4,23.3,8.0,06:10:51,1642288251,17:41:02,1642329662,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,10.0
2022-01-17,1642352400,24.6,11.3,16.2,24.6,11.3,16.2,11.7,79.0,0.1,100.0,4.17,['rain'],0.0,0.0,12.6,7.9,56.4,1016.4,74.1,21.6,245.2,21.2,8.0,06:11:00,1642374660,17:41:33,1642416093,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,10.0
2022-01-18,1642438800,23.9,11.0,15.7,23.9,11.0,15.7,11.6,80.1,0.1,100.0,4.17,['rain'],0.0,0.0,26.3,8.3,40.6,1015.8,52.2,20.4,218.9,19.0,8.0,06:11:08,1642461068,17:42:04,1642502524,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,10.0
2022-01-19,1642525200,22.7,11.5,15.6,22.7,11.5,15.6,11.6,80.3,0.1,100.0,4.17,['rain'],0.0,0.0,19.1,10.1,43.0,1014.6,69.4,21.0,228.7,19.5,8.0,06:11:16,1642547476,17:42:35,1642588955,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,10.0
2022-01-20,1642611600,25.4,10.8,15.6,25.4,10.8,15.6,11.9,82.2,0.3,100.0,12.5,['rain'],0.0,0.0,14.8,5.8,38.6,1014.1,45.2,19.7,151.9,13.0,6.0,06:11:22,1642633882,17:43:05,1642675385,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,10.0
2022-01-21,1642698000,26.0,11.4,16.9,26.0,11.4,16.9,12.3,78.6,0.4,100.0,12.5,['rain'],0.0,0.0,9.7,5.0,50.7,1014.1,54.3,22.5,218.8,19.1,8.0,06:11:27,1642720287,17:43:35,1642761815,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,10.0
2022-01-22,1642784400,26.5,12.4,18.0,26.5,12.4,18.0,12.1,74.4,0.1,100.0,4.17,['rain'],0.0,0.0,11.5,7.9,240.5,1012.7,38.1,24.1,261.3,22.7,9.0,06:11:31,1642806691,17:44:04,1642848244,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,['remote'],obs,10.0
2022-01-23,1642870800,26.6,13.2,18.1,26.6,13.2,18.1,13.1,77.1,0.8,100.0,16.67,['rain'],0.0,0.0,10.8,6.5,295.0,1012.8,26.3,23.7,221.5,19.2,7.0,06:11:34,1642893094,17:44:33,1642934673,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,['remote'],obs,10.0
2022-01-24,1642957200,27.4,13.3,18.2,26.9,13.3,18.2,13.4,78.3,1.4,100.0,29.17,['rain'],0.0,0.0,9.0,4.0,19.7,1012.7,35.1,22.8,205.8,17.8,7.0,06:11:36,1642979496,17:45:02,1643021102,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,10.0
2022-01-25,1643043600,25.7,13.6,17.0,25.7,13.6,17.0,14.2,86.5,1.9,100.0,29.17,['rain'],0.0,0.0,11.2,6.8,47.7,1013.5,52.9,21.6,140.8,12.2,8.0,06:11:37,1643065897,17:45:30,1643107530,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,10.0
2022-01-26,1643130000,25.7,12.0,17.1,25.7,12.0,17.1,12.2,77.2,0.1,100.0,4.17,['rain'],0.0,0.0,13.0,7.6,34.9,1013.5,41.2,23.3,196.9,16.9,7.0,06:11:37,1643152297,17:45:57,1643193957,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,10.0
2022-01-27,1643216400,26.5,11.8,17.4,26.5,11.8,17.4,8.0,59.9,0.0,0.0,0.0,,0.0,0.0,11.5,7.2,25.1,1013.3,50.1,24.1,280.2,24.1,9.0,06:11:35,1643238695,17:46:24,1643280384,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,10.0
2022-01-28,1643302800,27.5,12.2,18.1,26.7,12.2,18.1,10.1,64.3,0.3,100.0,8.33,['rain'],0.0,0.0,6.8,4.0,17.7,1013.3,68.1,24.1,240.4,20.6,8.0,06:11:33,1643325093,17:46:50,1643366810,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,10.0
2022-01-29,1643389200,27.9,13.6,18.5,27.0,13.6,18.4,12.3,73.2,0.9,100.0,12.5,['rain'],0.0,0.0,7.9,5.0,126.1,1012.8,54.1,23.1,213.8,18.4,8.0,06:11:29,1643411489,17:47:16,1643453236,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,['remote'],obs,10.0
2022-01-30,1643475600,26.4,13.3,17.6,26.4,13.3,17.6,14.0,82.8,5.5,100.0,33.33,['rain'],0.0,0.0,9.4,8.3,79.0,1013.6,65.4,18.3,153.6,13.3,7.0,06:11:25,1643497885,17:47:41,1643539661,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,10.0
