,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
77,2021-03-19,1616086800,32.4,19.3,25.3,34.6,19.3,26.1,19.9,74.7,0.1,100.0,4.17,['rain'],0.0,0.0,27.4,8.6,94.2,1008.0,54.4,16.3,245.3,21.1,8.0,06:09:26,1616108966,18:15:07,1616152507,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['remote', '48806099999']",obs
78,2021-03-20,1616173200,31.7,20.2,24.8,35.0,20.2,25.5,20.6,78.6,1.0,100.0,8.33,['rain'],0.0,0.0,33.5,11.9,120.6,1007.5,53.2,15.5,239.9,20.6,9.0,06:08:31,1616195311,18:15:27,1616238927,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
79,2021-03-21,1616259600,24.4,16.2,21.6,24.4,16.2,21.6,18.7,83.9,2.3,100.0,16.67,['rain'],0.0,0.0,41.0,18.0,129.5,1013.6,93.2,16.3,93.1,8.2,4.0,06:07:36,1616281656,18:15:46,1616325346,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
80,2021-03-22,1616346000,19.5,14.2,16.2,19.5,14.2,16.2,10.6,69.6,0.1,100.0,4.17,['rain'],0.0,0.0,68.4,14.4,128.6,1022.3,92.7,17.5,128.3,11.2,6.0,06:06:41,1616368001,18:16:05,1616411765,0.29,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
81,2021-03-23,1616432400,21.2,12.7,15.9,21.2,12.7,15.9,11.1,73.5,9.0,100.0,8.33,['rain'],0.0,0.0,23.8,18.0,148.3,1020.1,69.7,16.5,176.9,15.2,7.0,06:05:46,1616454346,18:16:24,1616498184,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
82,2021-03-24,1616518800,25.0,13.2,17.9,25.0,13.2,17.9,14.1,79.0,0.0,0.0,0.0,,0.0,0.0,21.2,7.2,117.6,1015.3,53.2,17.5,198.2,17.1,8.0,06:04:51,1616540691,18:16:43,1616584603,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
83,2021-03-25,1616605200,25.0,15.7,19.2,25.0,15.7,19.2,16.4,84.1,0.0,0.0,0.0,,0.0,0.0,25.9,8.6,124.9,1013.2,64.7,16.8,167.7,14.6,6.0,06:03:56,1616627036,18:17:02,1616671022,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
84,2021-03-26,1616691600,28.3,17.4,22.0,30.5,17.4,22.2,18.9,83.6,0.0,0.0,0.0,,0.0,0.0,40.0,8.3,119.7,1011.1,64.4,16.3,218.6,18.9,9.0,06:03:01,1616713381,18:17:21,1616757441,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
85,2021-03-27,1616778000,31.6,18.2,23.3,34.5,18.2,23.9,19.9,82.8,0.4,100.0,4.17,['rain'],0.0,0.0,34.2,7.2,96.8,1008.6,50.8,16.0,242.0,20.9,8.0,06:02:06,1616799726,18:17:39,1616843859,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
86,2021-03-28,1616864400,30.7,18.6,23.5,33.8,18.6,24.2,20.2,83.2,2.2,100.0,16.67,['rain'],0.0,0.0,33.1,7.6,113.7,1007.7,59.2,14.3,223.5,19.4,8.0,06:01:12,1616886072,18:17:58,1616930278,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
87,2021-03-29,1616950800,32.9,19.1,25.2,34.3,19.1,26.0,19.7,74.3,0.0,0.0,0.0,,0.0,0.0,41.4,18.0,326.6,1005.4,41.6,14.3,257.4,22.3,8.0,06:00:17,1616972417,18:18:17,1617016697,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['remote', '48806099999']",obs
88,2021-03-30,1617037200,32.7,20.9,25.2,31.0,20.9,25.2,17.2,64.7,0.0,0.0,0.0,,0.0,0.0,43.6,14.4,281.4,1003.4,46.7,16.3,231.1,19.8,7.0,05:59:22,1617058762,18:18:36,1617103116,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
89,2021-03-31,1617123600,34.4,17.9,25.2,33.7,17.9,25.2,15.5,57.9,0.0,0.0,0.0,,0.0,0.0,38.2,14.4,301.6,1002.7,7.3,15.5,288.1,25.0,9.0,05:58:28,1617145108,18:18:54,1617189534,0.58,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']",obs
90,2021-04-01,1617210000,33.7,18.7,25.8,33.7,18.7,26.0,16.0,56.3,0.0,0.0,0.0,,0.0,0.0,33.8,14.4,315.7,1003.7,12.7,11.8,283.0,24.3,9.0,05:57:33,1617231453,18:19:13,1617275953,0.62,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']",obs
91,2021-04-02,1617296400,33.7,19.1,25.5,37.0,19.1,26.1,18.4,66.5,0.0,0.0,0.0,,0.0,0.0,27.7,10.8,61.5,1005.8,18.4,8.5,271.9,23.5,9.0,05:56:39,1617317799,18:19:32,1617362372,0.65,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']",obs
92,2021-04-03,1617382800,31.9,20.8,25.3,35.9,20.8,26.2,21.3,80.0,1.8,100.0,4.17,['rain'],0.0,0.0,27.4,10.8,124.8,1009.0,67.4,10.0,213.8,18.5,9.0,05:55:45,1617404145,18:19:51,1617448791,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
93,2021-04-04,1617469200,25.8,20.4,22.4,25.8,20.4,22.4,20.7,90.3,13.0,100.0,8.33,['rain'],0.0,0.0,24.1,7.2,109.6,1013.0,98.2,10.0,100.3,8.7,5.0,05:54:51,1617490491,18:20:10,1617535210,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
94,2021-04-05,1617555600,24.4,20.1,21.9,24.4,20.1,21.9,19.4,86.5,0.5,100.0,8.33,['rain'],0.0,0.0,32.8,11.2,120.1,1014.7,96.5,15.0,122.1,10.6,5.0,05:53:58,1617576838,18:20:29,1617621629,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
95,2021-04-06,1617642000,26.5,20.6,22.9,26.5,20.6,22.9,18.8,78.6,1.3,100.0,37.5,['rain'],0.0,0.0,37.8,14.4,120.2,1014.8,96.5,17.5,168.8,14.7,6.0,05:53:05,1617663185,18:20:48,1617708048,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
96,2021-04-07,1617728400,27.9,17.7,22.7,29.1,17.7,22.8,18.7,79.2,10.0,100.0,8.33,['rain'],0.0,0.0,31.7,8.6,293.2,1014.3,65.1,17.5,179.2,15.4,7.0,05:52:12,1617749532,18:21:07,1617794467,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['remote', '48806099999']",obs
97,2021-04-08,1617814800,30.6,19.4,24.5,31.6,19.4,24.9,18.7,72.7,0.0,0.0,0.0,,0.0,0.0,27.0,9.0,332.5,1011.2,41.9,20.0,259.0,22.5,9.0,05:51:19,1617835879,18:21:26,1617880886,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
98,2021-04-09,1617901200,26.1,19.6,22.3,26.1,19.6,22.3,18.7,80.3,0.5,100.0,4.17,['rain'],0.0,0.0,32.0,14.4,118.0,1013.3,81.9,20.0,117.9,10.2,5.0,05:50:27,1617922227,18:21:45,1617967305,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
99,2021-04-10,1617987600,26.6,18.4,21.9,26.6,18.4,21.9,18.6,82.3,2.9,100.0,33.33,['rain'],0.0,0.0,29.9,10.8,122.5,1015.2,83.3,20.0,134.4,11.5,6.0,05:49:35,1618008575,18:22:05,1618053725,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
100,2021-04-11,1618074000,30.1,19.3,23.2,31.7,19.3,23.6,19.2,79.5,8.0,100.0,4.17,['rain'],0.0,0.0,26.3,10.8,125.2,1015.0,82.2,17.5,204.1,17.7,7.0,05:48:44,1618094924,18:22:25,1618140145,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
101,2021-04-12,1618160400,30.7,19.1,24.0,33.1,19.1,24.5,20.1,80.3,0.1,100.0,4.17,['rain'],0.0,0.0,33.8,7.2,140.6,1013.9,91.4,15.0,252.5,21.9,9.0,05:47:53,1618181273,18:22:44,1618226564,0.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
102,2021-04-13,1618246800,30.9,20.4,24.4,34.3,20.4,25.0,20.8,81.3,0.4,100.0,8.33,['rain'],0.0,0.0,28.1,7.2,109.8,1011.8,91.0,15.0,242.2,20.8,9.0,05:47:03,1618267623,18:23:04,1618312984,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
103,2021-04-14,1618333200,31.9,20.6,25.6,34.5,20.6,26.4,20.6,75.6,3.5,100.0,20.83,['rain'],0.0,0.0,30.2,8.3,133.5,1010.0,80.0,17.5,245.1,21.3,9.0,05:46:13,1618353973,18:23:24,1618399404,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
104,2021-04-15,1618419600,32.2,21.2,26.0,33.8,21.2,26.6,19.4,70.0,0.3,100.0,8.33,['rain'],0.0,0.0,32.8,10.8,340.1,1008.7,71.8,20.0,259.6,22.4,9.0,05:45:23,1618440323,18:23:45,1618485825,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
105,2021-04-16,1618506000,32.7,20.8,25.6,35.7,20.8,26.4,20.8,76.7,4.8,100.0,20.83,['rain'],0.0,0.0,26.3,10.8,133.9,1010.1,64.7,20.0,262.7,22.8,9.0,05:44:34,1618526674,18:24:05,1618572245,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
106,2021-04-17,1618592400,26.1,19.9,21.9,26.1,19.9,21.9,20.3,90.7,13.7,100.0,12.5,['rain'],0.0,0.0,25.6,7.2,111.1,1014.7,99.0,12.5,40.4,3.6,1.0,05:43:46,1618613026,18:24:26,1618658666,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
107,2021-04-18,1618678800,24.2,19.3,21.3,24.2,19.3,21.3,20.1,92.7,14.0,100.0,8.33,['rain'],0.0,0.0,31.3,5.4,123.1,1012.9,93.0,16.3,87.4,7.5,4.0,05:42:58,1618699378,18:24:47,1618745087,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
108,2021-04-19,1618765200,31.2,20.1,24.8,32.8,20.1,25.3,19.7,75.6,0.4,100.0,16.67,['rain'],0.0,0.0,33.5,10.8,325.5,1008.9,53.1,20.0,246.6,21.2,9.0,05:42:11,1618785731,18:25:08,1618831508,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
109,2021-04-20,1618851600,32.2,20.4,26.0,32.5,20.4,26.5,18.3,64.7,0.0,0.0,0.0,,0.0,0.0,33.8,14.4,322.3,1008.0,18.5,20.0,280.5,24.2,9.0,05:41:24,1618872084,18:25:29,1618917929,0.25,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']",obs
110,2021-04-21,1618938000,33.4,20.4,26.6,33.6,20.4,27.0,17.9,62.0,0.0,0.0,0.0,,0.0,0.0,24.5,7.9,341.8,1008.3,13.6,20.0,296.1,25.6,9.0,05:40:38,1618958438,18:25:50,1619004350,0.3,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']",obs
111,2021-04-22,1619024400,33.9,21.4,26.8,35.7,21.4,27.8,20.0,68.2,0.0,0.0,0.0,,0.0,0.0,23.0,10.8,36.8,1007.7,13.3,20.0,275.5,23.6,8.0,05:39:53,1619044793,18:26:12,1619090772,0.34,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']",obs
112,2021-04-23,1619110800,34.4,21.1,26.9,36.0,21.1,28.3,20.6,71.4,0.1,100.0,4.17,['rain'],0.0,0.0,24.1,7.9,54.7,1005.3,25.7,18.8,300.1,25.8,9.0,05:39:08,1619131148,18:26:34,1619177194,0.37,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['remote', '48806099999']",obs
113,2021-04-24,1619197200,35.7,22.4,27.9,38.0,22.4,29.7,21.1,68.8,0.0,0.0,0.0,,0.0,0.0,27.0,9.7,352.7,1005.2,17.8,18.0,287.3,25.0,9.0,05:38:24,1619217504,18:26:56,1619263616,0.4,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']",obs
114,2021-04-25,1619283600,31.8,23.0,26.6,36.8,23.0,28.2,23.1,82.0,6.1,100.0,12.5,['rain'],0.0,0.0,28.1,9.7,122.1,1008.2,91.0,12.5,223.0,19.3,8.0,05:37:41,1619303861,18:27:18,1619350038,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
115,2021-04-26,1619370000,28.1,21.8,24.5,29.8,21.8,24.8,21.0,81.6,9.9,100.0,33.33,['rain'],0.0,0.0,29.2,18.0,96.8,1010.0,82.9,17.5,152.3,13.2,6.0,05:36:58,1619390218,18:27:41,1619436461,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
116,2021-04-27,1619456400,27.4,20.7,23.2,29.2,20.7,23.3,19.7,81.1,6.2,100.0,29.17,['rain'],0.0,0.0,21.6,7.6,131.3,1012.8,93.2,20.0,91.3,7.7,3.0,05:36:17,1619476577,18:28:03,1619522883,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
117,2021-04-28,1619542800,26.2,21.1,23.0,26.2,21.1,23.0,20.4,85.7,12.0,100.0,12.5,['rain'],0.0,0.0,22.0,10.8,127.3,1014.5,97.8,14.3,145.2,12.5,6.0,05:35:36,1619562936,18:28:26,1619609306,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
118,2021-04-29,1619629200,27.2,19.1,21.8,28.0,19.1,21.8,17.6,78.4,1.1,100.0,20.83,['rain'],0.0,0.0,23.0,10.8,145.4,1015.7,89.9,17.5,171.5,14.8,6.0,05:34:55,1619649295,18:28:50,1619695730,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['remote', '48806099999']",obs
119,2021-04-30,1619715600,28.9,18.9,23.9,30.0,18.9,24.2,18.4,72.5,0.0,0.0,0.0,,0.0,0.0,19.8,10.8,126.4,1012.3,75.9,20.0,249.1,21.6,8.0,05:34:16,1619735656,18:29:13,1619782153,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
120,2021-05-01,1619802000,28.5,20.2,23.6,30.2,20.2,24.0,20.4,83.4,29.0,100.0,8.33,['rain'],0.0,0.0,27.4,18.0,245.6,1011.9,70.3,16.3,248.3,21.4,9.0,05:33:38,1619822018,18:29:37,1619868577,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
121,2021-05-02,1619888400,30.2,20.9,24.9,31.8,20.9,25.5,20.8,79.4,27.0,100.0,4.17,['rain'],0.0,0.0,30.2,6.5,316.7,1011.0,70.9,17.5,233.5,20.0,8.0,05:33:00,1619908380,18:30:00,1619955000,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
122,2021-05-03,1619974800,30.9,20.9,25.6,33.8,20.9,26.8,21.0,76.8,5.0,100.0,4.17,['rain'],0.0,0.0,35.6,10.8,311.4,1008.7,41.7,20.0,256.1,22.0,8.0,05:32:23,1619994743,18:30:24,1620041424,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
123,2021-05-04,1620061200,33.6,20.9,26.9,35.3,20.9,27.9,20.1,68.3,0.6,100.0,8.33,['rain'],0.0,0.0,38.5,9.4,315.7,1008.4,18.0,20.0,293.7,25.5,9.0,05:31:47,1620081107,18:30:49,1620127849,0.75,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
124,2021-05-05,1620147600,28.2,21.2,23.5,31.6,21.2,23.8,20.3,82.3,9.0,100.0,4.17,['rain'],0.0,0.0,31.3,14.4,103.3,1011.4,59.8,18.8,213.8,18.3,8.0,05:31:12,1620167472,18:31:13,1620214273,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
125,2021-05-06,1620234000,25.9,19.9,22.9,25.9,19.9,22.9,19.5,81.5,2.0,100.0,4.17,['rain'],0.0,0.0,17.3,10.8,57.9,1014.8,93.3,17.5,128.4,10.9,5.0,05:30:38,1620253838,18:31:38,1620300698,0.81,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['remote', '48806099999']",obs
126,2021-05-07,1620320400,31.2,19.9,25.4,32.8,19.9,26.1,19.4,71.0,0.0,0.0,0.0,,0.0,0.0,30.6,7.2,332.8,1012.8,64.0,20.0,272.7,23.5,8.0,05:30:05,1620340205,18:32:02,1620387122,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
127,2021-05-08,1620406800,34.1,20.6,26.3,35.0,20.6,27.2,20.5,72.5,0.1,100.0,4.17,['rain'],0.0,0.0,31.3,10.8,317.7,1009.8,41.8,17.5,284.0,24.3,9.0,05:29:33,1620426573,18:32:27,1620473547,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
128,2021-05-09,1620493200,32.6,21.7,27.1,34.8,21.7,28.2,20.4,68.6,0.2,100.0,4.17,['rain'],0.0,0.0,37.4,7.9,297.2,1008.2,49.4,17.5,251.1,21.6,8.0,05:29:02,1620512942,18:32:52,1620559972,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
129,2021-05-10,1620579600,33.2,21.2,27.0,34.7,21.2,27.8,20.2,67.9,0.4,100.0,8.33,['rain'],0.0,0.0,38.5,14.4,314.3,1007.0,34.9,20.0,281.5,24.3,9.0,05:28:32,1620599312,18:33:18,1620646398,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
130,2021-05-11,1620666000,33.1,20.8,26.6,34.9,20.8,28.0,20.5,70.7,0.1,100.0,4.17,['rain'],0.0,0.0,37.1,18.0,327.1,1006.5,41.8,20.0,276.0,23.8,9.0,05:28:03,1620685683,18:33:43,1620732823,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
131,2021-05-12,1620752400,33.6,23.0,27.2,36.1,23.0,28.7,21.2,71.4,2.6,100.0,16.67,['rain'],0.0,0.0,36.4,14.4,308.8,1005.8,61.1,20.0,275.6,23.7,9.0,05:27:34,1620772054,18:34:08,1620819248,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
132,2021-05-13,1620838800,30.4,20.9,24.6,33.2,20.9,25.2,21.1,81.9,24.0,100.0,8.33,['rain'],0.0,0.0,40.3,14.4,317.5,1006.8,57.1,15.0,251.1,21.6,9.0,05:27:07,1620858427,18:34:34,1620905674,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
133,2021-05-14,1620925200,31.3,19.7,25.7,34.8,19.7,26.9,21.3,78.6,0.1,100.0,4.17,['rain'],0.0,0.0,36.7,14.4,317.5,1006.0,36.5,16.3,259.9,22.4,8.0,05:26:41,1620944801,18:35:00,1620992100,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
134,2021-05-15,1621011600,33.7,22.7,27.7,36.8,22.7,29.6,22.0,72.6,0.5,100.0,8.33,['rain'],0.0,0.0,38.5,10.8,337.9,1006.7,33.8,17.5,282.4,24.2,9.0,05:26:16,1621031176,18:35:26,1621078526,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
135,2021-05-16,1621098000,33.7,23.1,28.0,37.4,23.1,29.9,21.4,68.5,0.0,0.0,0.0,,0.0,0.0,31.7,10.8,341.0,1006.2,21.7,20.0,282.4,24.6,9.0,05:25:52,1621117552,18:35:51,1621164951,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
136,2021-05-17,1621184400,34.9,23.4,28.7,37.6,23.4,30.7,21.7,68.3,0.0,0.0,0.0,,0.0,0.0,23.4,8.3,296.9,1006.6,36.6,20.0,280.5,24.3,8.0,05:25:29,1621203929,18:36:17,1621251377,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
137,2021-05-18,1621270800,35.6,24.3,29.3,38.5,24.3,31.3,21.9,66.5,0.0,0.0,0.0,,0.0,0.0,34.2,10.8,216.0,1006.0,74.0,20.0,279.8,24.3,8.0,05:25:07,1621290307,18:36:43,1621337803,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
138,2021-05-19,1621357200,33.5,23.7,28.6,37.9,23.7,30.6,21.8,68.1,6.0,100.0,4.17,['rain'],0.0,0.0,72.0,14.4,291.0,1005.0,86.1,20.0,276.1,23.7,9.0,05:24:46,1621376686,18:37:09,1621424229,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
139,2021-05-20,1621443600,34.9,22.1,28.7,39.9,22.1,30.9,21.7,67.3,0.1,100.0,4.17,['rain'],0.0,0.0,41.4,10.8,334.5,1005.5,77.6,20.0,250.9,21.6,8.0,05:24:27,1621463067,18:37:35,1621510655,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
140,2021-05-21,1621530000,34.4,23.4,29.1,39.0,23.4,32.1,22.4,68.1,0.3,100.0,12.5,['rain'],0.0,0.0,39.6,10.1,288.4,1004.9,77.4,20.0,260.8,22.5,8.0,05:24:08,1621549448,18:38:01,1621597081,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['remote', '48806099999']",obs
141,2021-05-22,1621616400,36.1,25.2,30.3,40.3,25.2,33.1,22.7,65.8,0.0,0.0,0.0,,0.0,0.0,40.3,10.8,288.9,1003.1,53.8,20.0,280.8,24.4,9.0,05:23:50,1621635830,18:38:27,1621683507,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
142,2021-05-23,1621702800,35.6,24.8,29.2,41.3,24.8,31.9,22.7,69.2,0.1,100.0,4.17,['rain'],0.0,0.0,33.1,14.4,35.4,1004.7,70.2,17.5,260.1,22.4,9.0,05:23:34,1621722214,18:38:53,1621769933,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
143,2021-05-24,1621789200,30.7,22.6,25.2,33.8,22.6,25.8,22.0,82.8,0.4,100.0,4.17,['rain'],0.0,0.0,29.2,10.8,120.8,1009.5,95.1,17.5,124.6,10.7,5.0,05:23:19,1621808599,18:39:19,1621856359,0.42,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
144,2021-05-25,1621875600,30.6,22.7,25.6,33.3,22.7,26.2,21.7,80.1,0.5,100.0,12.5,['rain'],0.0,0.0,27.7,10.8,133.2,1009.2,83.9,18.8,173.9,15.1,8.0,05:23:04,1621894984,18:39:45,1621942785,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
145,2021-05-26,1621962000,31.4,22.0,26.7,35.4,22.0,28.4,22.2,77.5,0.4,100.0,4.17,['rain'],0.0,0.0,19.4,10.8,128.0,1007.2,80.6,17.5,219.3,18.6,8.0,05:22:51,1621981371,18:40:10,1622029210,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
146,2021-05-27,1622048400,33.1,23.6,27.6,36.3,23.6,29.7,22.8,76.5,0.1,100.0,4.17,['rain'],0.0,0.0,32.8,10.8,127.6,1008.2,75.0,18.8,258.5,22.3,9.0,05:22:39,1622067759,18:40:36,1622115636,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['remote', '48806099999']",obs
147,2021-05-28,1622134800,32.9,23.9,27.9,38.1,23.9,30.1,22.7,74.6,0.2,100.0,8.33,['rain'],0.0,0.0,24.8,10.8,151.6,1008.6,80.2,20.0,256.8,22.0,9.0,05:22:28,1622154148,18:41:01,1622202061,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
148,2021-05-29,1622221200,32.1,24.4,28.2,37.1,24.4,30.5,22.7,73.2,1.4,100.0,16.67,['rain'],0.0,0.0,26.6,10.8,336.8,1006.8,67.0,20.0,250.5,21.5,8.0,05:22:18,1622240538,18:41:26,1622288486,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
149,2021-05-30,1622307600,33.7,25.3,29.3,36.9,25.3,31.5,21.9,65.9,0.3,100.0,12.5,['rain'],0.0,0.0,32.0,10.8,300.2,1005.1,85.3,20.0,262.1,22.6,8.0,05:22:09,1622326929,18:41:51,1622374911,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
150,2021-05-31,1622394000,33.6,25.1,28.5,38.1,25.1,30.7,22.2,69.4,2.4,100.0,12.5,['rain'],0.0,0.0,47.5,13.3,312.4,1004.2,83.8,20.0,240.3,21.0,8.0,05:22:02,1622413322,18:42:15,1622461335,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
151,2021-06-01,1622480400,34.1,24.2,28.8,37.4,24.2,30.9,22.3,69.8,0.5,100.0,12.5,['rain'],0.0,0.0,38.9,14.4,310.6,1004.5,83.1,20.0,263.8,22.6,9.0,05:21:55,1622499715,18:42:40,1622547760,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
